"SiteCode";"MN";"k";"p";"n_SAD.N.ref";"n_SAD.ref";"S.MN_mean";"U_med";"Ntotal";"Stotal";"DA";"d";"m_";"theta";"U_var";"S.MN_var";"p.value_mean";"p.value_var";"D_mean";"D_var";"S.obs_mean";"S.obs_var";"k.0"
"MGuberl1";"EE";0.85;0.634014278738931;100;0;89.2;0.007327006;1393;89;1266.36363636364;1.44825324435955;0.0062127939747482;21334.386609058;6.531014976e-08;61.3131313131313;0.788961200220652;0.0591267190804803;0.0920073055274299;0.000969115665077419;89;0;0.85
"MGuberl1";"EI";0.85;0.634014278738931;97;3;44.7;0.007327006;1393;89;1266.36363636364;1.44825324435955;0.0062127939747482;21334.386609058;6.531014976e-08;42.6363636363636;0.472218412076578;0.08082161585734;0.1638843880373;0.00257762754489688;89;0;0.85
"MGuberl1";"EE";0.8;0.634014278738931;100;0;88.44;0.007333409;1393;89;1266.36363636364;1.64073345876363;0.0070418623173367;21353.1682576217;2.20769510765556e-07;84.349898989899;0.798554354474296;0.0628965586163509;0.0908710201201473;0.00112081155929123;89;0;0.8
"MGuberl1";"EI";0.8;0.634014278738931;100;0;49.42;0.007333409;1393;89;1266.36363636364;1.64073345876363;0.0070418623173367;21353.1682576217;2.20769510765556e-07;37.64;0.541924407212631;0.0622655823318045;0.145091857788709;0.00132308014425221;89;0;0.8
"MGuberl1";"EE";0.75;0.634014278738931;99;1;88.69;0.007522599;1393;89;1266.36363636364;1.81567611291628;0.0077960775090734;21908.220633108;2.6300221641e-07;51.5291919191919;0.815457075460321;0.0555333406761779;0.0880708810668466;0.00117793410393247;89;0;0.75
"MGuberl1";"EI";0.75;0.634014278738931;97;3;53.92;0.007522599;1393;89;1266.36363636364;1.81567611291628;0.0077960775090734;21908.220633108;2.6300221641e-07;46.0541414141414;0.565022119861443;0.0738016843783318;0.139691325110272;0.00160219309536735;89;0;0.75
"MGuberl1";"EE";0.7;0.634014278738931;100;0;89;0.007490673;1393;89;1266.36363636364;2.01205130772026;0.00864347252090663;21814.5401532454;5.43079319566666e-08;68.8282828282828;0.831284983977786;0.0488750264129321;0.085635699245448;0.000922851497271325;89;0;0.7
"MGuberl1";"EI";0.7;0.634014278738931;99;1;59.19;0.007490673;1393;89;1266.36363636364;2.01205130772026;0.00864347252090663;21814.5401532454;5.43079319566666e-08;49.3675757575758;0.583041684702601;0.0829380220443431;0.132861205198947;0.00157602293014878;89;0;0.7
"MGuberl1";"EE";0.65;0.634014278738931;100;0;87.88;0.007466421;1393;89;1266.36363636364;2.21119928032175;0.00950367586591164;21743.3815237739;1.62002489211111e-08;68.571313131313;0.832684358807321;0.047814535333815;0.0862087369063723;0.000786665408060468;89;0;0.65
"MGuberl1";"EI";0.65;0.634014278738931;99;1;62.07;0.007466421;1393;89;1266.36363636364;2.21119928032175;0.00950367586591164;21743.3815237739;1.62002489211111e-08;48.5708080808081;0.657883689225327;0.0755702903031413;0.120428556307742;0.00149379851488977;89;0;0.65
"MGuberl1";"EE";0.6;0.634014278738931;100;0;89.22;0.007415777;1393;89;1266.36363636364;2.42993578329756;0.010449470355429;21594.7964294559;3.0126296109e-07;52.9612121212121;0.801646797405539;0.0608680891464472;0.0906684646198103;0.00099049490651327;89;0;0.6
"MGuberl1";"EI";0.6;0.634014278738931;100;0;67.72;0.007415777;1393;89;1266.36363636364;2.42993578329756;0.010449470355429;21594.7964294559;3.0126296109e-07;55.1935353535354;0.781382528927767;0.0522509209282285;0.101193460916368;0.00107296537861466;89;0;0.6
"MGuberl1";"EE";0.55;0.634014278738931;100;0;86.68;0.007312871;1393;89;1266.36363636364;2.68044566407109;0.0115339122267046;21292.9258703601;6.63670881655555e-08;69.7551515151516;0.774235405994038;0.0566116087719384;0.0942424902994292;0.000995379824245875;89;0;0.55
"MGuberl1";"EI";0.55;0.634014278738931;100;0;71.94;0.007312871;1393;89;1266.36363636364;2.68044566407109;0.0115339122267046;21292.9258703601;6.63670881655555e-08;49.6731313131313;0.831838383201188;0.0458699399029486;0.0919743199150411;0.000890918687762478;89;0;0.55
"MGuberl1";"EE";0.5;0.634014278738931;100;0;86.62;0.008019722;1393;89;1266.36363636364;2.939101329953;0.0126550337218273;23367.7069005109;2.23679204400001e-08;66.6420202020202;0.818953376821723;0.0479360978199583;0.0884595670498964;0.000801335909432869;89;0;0.5
"MGuberl1";"EI";0.5;0.634014278738931;100;0;79.44;0.008019722;1393;89;1266.36363636364;2.939101329953;0.0126550337218273;23367.7069005109;2.23679204400001e-08;71.339797979798;0.870051318729232;0.0277536448944728;0.0841157317723853;0.000627608281117989;89;0;0.5
"MGuberl1";"EE";0.45;0.634014278738931;100;0;88.56;0.008387433;1393;89;1266.36363636364;3.26286972908607;0.0140604140928093;24448.1984697787;1.63367349534445e-07;62.9761616161616;0.822357145539593;0.0586913912599786;0.0869876139286338;0.000965857479671297;89;0;0.45
"MGuberl1";"EI";0.45;0.634014278738931;100;0;85.73;0.008387433;1393;89;1266.36363636364;3.26286972908607;0.0140604140928093;24448.1984697787;1.63367349534445e-07;59.29;0.843474407091534;0.0368878932725194;0.0850869515571524;0.000629092538960648;89;0;0.45
"MGuberl1";"EE";0.4;0.634014278738931;100;0;86.76;0.008202406;1393;89;1266.36363636364;3.58411730933388;0.0154570914897467;23904.4101745131;4.90209035600001e-08;53.7195959595959;0.826561100885843;0.0452256665301509;0.0881986795070621;0.000780156411905278;89;0;0.4
"MGuberl1";"EI";0.4;0.634014278738931;100;0;92.22;0.008202406;1393;89;1266.36363636364;3.58411730933388;0.0154570914897467;23904.4101745131;4.90209035600001e-08;65.6682828282828;0.833543267813897;0.0421979348165524;0.0845432832561422;0.000728998154662888;89;0;0.4
"MGuberl1";"EE";0.35;0.634014278738931;100;0;88.47;0.008465833;1393;89;1266.36363636364;4.01879978155007;0.0173505063205401;24678.6747187673;2.27749392578889e-07;63.4233333333333;0.810623976835089;0.0549453035020996;0.0889674297213749;0.000855391705540267;89;0;0.35
"MGuberl1";"EI";0.35;0.634014278738931;100;0;100.38;0.008465833;1393;89;1266.36363636364;4.01879978155007;0.0173505063205401;24678.6747187673;2.27749392578889e-07;92.9854545454545;0.811646799832775;0.0462677527467116;0.0871733642699326;0.000700188272409043;89;0;0.35
"MGuberl1";"EE";0.3;0.634014278738931;99;1;88.09;0.007927245;1393;89;1266.36363636364;4.49917098882671;0.0194477122363938;23096.0961269521;8.53910839833333e-08;59.3958585858586;0.769145468829434;0.058101423461592;0.0956295474817366;0.000959498399291041;89;0;0.3
"MGuberl1";"EI";0.3;0.634014278738931;100;0;109.14;0.007927245;1393;89;1266.36363636364;4.49917098882671;0.0194477122363938;23096.0961269521;8.53910839833333e-08;57.5155555555555;0.738099028515798;0.0628543521700404;0.0944352905120286;0.000792677587787663;89;0;0.3
"MGuberl1";"EE";0.25;0.634014278738931;100;0;87.08;0.007841752;1393;89;1266.36363636364;5.14506760602192;0.0222755066907674;22845.0428424435;2.073862204e-08;86.3773737373738;0.796336768885651;0.0474590851615849;0.0913170801309153;0.000785785684161673;89;0;0.25
"MGuberl1";"EI";0.25;0.634014278738931;100;0;120.72;0.007841752;1393;89;1266.36363636364;5.14506760602192;0.0222755066907674;22845.0428424435;2.073862204e-08;78.4662626262626;0.599041250768859;0.0676105078971581;0.108057847547671;0.000708928766166723;89;0;0.25
"MGuberl1";"EE";0.2;0.634014278738931;99;1;87.82;0.00735586;1393;89;1266.36363636364;5.96885335622876;0.0258953905690716;21419.0247387772;2.57602215844444e-07;71.24;0.664392814430272;0.0811429974102062;0.10837542871927;0.00117854847307418;89;0;0.2
"MGuberl1";"EI";0.2;0.634014278738931;95;5;136.26;0.00735586;1393;89;1266.36363636364;5.96885335622876;0.0258953905690716;21419.0247387772;2.57602215844444e-07;92.5781818181818;0.423370813959395;0.0549546439021453;0.125157567289105;0.00084123914262037;89;0;0.2
"MGuberl1";"EE";0.15;0.634014278738931;98;2;88.59;0.006695227;1393;89;1266.36363636364;7.28692525621919;0.0317184397435024;19482.4066725426;9.92034827344444e-08;66.9110101010101;0.623842812268276;0.0908302711169173;0.113581761793143;0.00131146729145801;89;0;0.15
"MGuberl1";"EI";0.15;0.634014278738931;87;13;158.97;0.006695227;1393;89;1266.36363636364;7.28692525621919;0.0317184397435024;19482.4066725426;9.92034827344444e-08;113.807171717172;0.184346506017748;0.0203707813643339;0.152357964300066;0.000658753715770317;89;0;0.15
"MGuberl1";"EE";0.0999999999999999;0.634014278738931;97;3;88.98;0.006093307;1393;89;1266.36363636364;9.29522577749841;0.0406653450271927;17720.1447520352;9.38972721788889e-08;99.2723232323232;0.508841952422945;0.0839586025803229;0.127691699902888;0.00127463014935089;89;0;0.0999999999999999
"MGuberl1";"EI";0.0999999999999999;0.634014278738931;40;60;191.66;0.006093307;1393;89;1266.36363636364;9.29522577749841;0.0406653450271927;17720.1447520352;9.38972721788889e-08;94.3478787878788;0.0501893699176274;0.00204561835768215;0.182658070457168;0.000483294164301031;89;0;0.0999999999999999
"MGuberl1";"EE";0.05;0.634014278738931;85;15;86.92;0.004475709;1393;89;1266.36363636364;14.0271239703373;0.0621073137589079;12994.806027236;7.28234248544445e-08;75.3268686868687;0.296088591767515;0.0619884449369488;0.158597079506924;0.00148253365426312;89;0;0.05
"MGuberl1";"EI";0.05;0.634014278738931;0;100;253.15;0.004475709;1393;89;1266.36363636364;14.0271239703373;0.0621073137589079;12994.806027236;7.28234248544445e-08;152.856060606061;0.0027146494919295;7.77516299659794e-06;0.234087436288801;0.000455923429531556;89;0;0.05
"PEcaru1";"EE";0.99;0.648554497146046;100;0;92.01;0.003130263;1424;92;1424;0.678887343747789;0.0031186203352939;10440.0180743757;1.115306689e-08;67.4443434343434;0.811107103642334;0.047147055793171;0.0872674504295916;0.000708742316900013;92;0;0.99
"PEcaru1";"EI";0.99;0.648554497146046;80;20;26.41;0.003130263;1424;92;1424;0.678887343747789;0.0031186203352939;10440.0180743757;1.115306689e-08;25.0322222222222;0.252926107447687;0.056611246447291;0.251929231434121;0.00544529142216918;92;0;0.99
"PEcaru1";"EE";0.95;0.648554497146046;100;0;96.46;0.003286416;1424;92;1424;0.960735233358713;0.00441645003136309;10962.5350178944;1.75895878711111e-08;67.0185858585858;0.801328651309909;0.0373270460278898;0.0889173916717886;0.000516799527771733;92;0;0.95
"PEcaru1";"EI";0.95;0.648554497146046;84;16;33.96;0.003286416;1424;92;1424;0.960735233358713;0.00441645003136309;10962.5350178944;1.75895878711111e-08;26.3216161616162;0.315204664705123;0.076055576905927;0.212607432826159;0.0038586406773006;92;0;0.95
"PEcaru1";"EE";0.9;0.648554497146046;100;0;92.35;0.003137745;1424;92;1424;1.17947574204536;0.00542494481140823;10465.0505022948;3.70314407833334e-08;75.7449494949495;0.804296663084496;0.0482372117758828;0.0893917701810393;0.000672951833691963;92;0;0.9
"PEcaru1";"EI";0.9;0.648554497146046;88;12;41.43;0.003137745;1424;92;1424;1.17947574204536;0.00542494481140823;10465.0505022948;3.70314407833334e-08;37.6819191919192;0.384996579847416;0.0732257761493679;0.18549012189806;0.00359438673945261;92;0;0.9
"PEcaru1";"EE";0.85;0.648554497146046;100;0;91.2;0.003142058;1424;92;1424;1.36674067935417;0.00628919675335767;10479.4806197867;3.23876046177778e-08;53.959595959596;0.82000418003761;0.0397833010186647;0.086917052794751;0.000629110737795691;92;0;0.85
"PEcaru1";"EI";0.85;0.648554497146046;95;5;45.04;0.003142058;1424;92;1424;1.36674067935417;0.00628919675335767;10479.4806197867;3.23876046177778e-08;38.4226262626263;0.417397250923915;0.0755658677290918;0.170781730789972;0.00228572864208553;92;0;0.85
"PEcaru1";"EE";0.8;0.648554497146046;100;0;92.76;0.00693931;1424;92;1424;1.53987773267989;0.00708896508552874;23232.6811930116;1.83482018844445e-07;71.1135353535354;0.838741984037384;0.0436180570139119;0.0840754738436172;0.000774400504858092;92;0;0.8
"PEcaru1";"EI";0.8;0.648554497146046;96;4;49.84;0.00693931;1424;92;1424;1.53987773267989;0.00708896508552874;23232.6811930116;1.83482018844445e-07;48.4387878787879;0.470904311923416;0.0750678972602409;0.15671085801254;0.00204170383841227;92;0;0.8
"PEcaru1";"EE";0.75;0.648554497146046;100;0;91.59;0.006881495;1424;92;1424;1.71388528316963;0.00789345087179593;23037.7764088722;1.51261039872222e-07;73.3150505050505;0.850131288558703;0.0372864806722976;0.0827710423412373;0.00068068839923381;92;0;0.75
"PEcaru1";"EI";0.75;0.648554497146046;97;3;55.9;0.006881495;1424;92;1424;1.71388528316963;0.00789345087179593;23037.7764088722;1.51261039872222e-07;58.6767676767677;0.583398148211462;0.06323503841402;0.135174682921853;0.00142418582325341;92;0;0.75
"PEcaru1";"EE";0.7;0.648554497146046;100;0;91.38;0.006835622;1424;92;1424;1.90494742218247;0.00877759001297375;22883.1464041756;5.04170667955555e-08;53.2076767676767;0.846703077584729;0.0430941208370585;0.0832319552398281;0.000832505028054418;92;0;0.7
"PEcaru1";"EI";0.7;0.648554497146046;99;1;59.75;0.006835622;1424;92;1424;1.90494742218247;0.00877759001297375;22883.1464041756;5.04170667955555e-08;51.9873737373737;0.629364071666898;0.0785777602152175;0.126139839895893;0.0015759612112444;92;0;0.7
"PEcaru1";"EE";0.65;0.648554497146046;100;0;92.45;0.00698174;1424;92;1424;2.08904361841001;0.0096302926655894;23375.7348093177;2.33062230911111e-07;67.4217171717172;0.793297163040282;0.063736162151689;0.08909115878324;0.00112472149540818;92;0;0.65
"PEcaru1";"EI";0.65;0.648554497146046;100;0;64.51;0.00698174;1424;92;1424;2.08904361841001;0.0096302926655894;23375.7348093177;2.33062230911111e-07;42.8382828282828;0.714679339507751;0.0542527191967533;0.112130677054093;0.000858756934161642;92;0;0.65
"PEcaru1";"EE";0.6;0.648554497146046;100;0;90.73;0.006830841;1424;92;1424;2.28696491531471;0.010547906141595;22867.0312962232;1.48058283498889e-07;55.9364646464647;0.819667589864917;0.0436977980454553;0.0884601592836104;0.000703722303861152;92;0;0.6
"PEcaru1";"EI";0.6;0.648554497146046;99;1;70.03;0.006830841;1424;92;1424;2.28696491531471;0.010547906141595;22867.0312962232;1.48058283498889e-07;54.3122222222222;0.754241334066932;0.0588736845988862;0.103724158185842;0.0011881114493229;92;0;0.6
"PEcaru1";"EE";0.55;0.648554497146046;100;0;93.76;0.007103734;1424;92;1424;2.51374543209981;0.0116004349633016;23787.1081977925;5.41539909599999e-08;64.2650505050505;0.836846326208625;0.0390040006057025;0.0844164948834185;0.00066684132195344;92;0;0.55
"PEcaru1";"EI";0.55;0.648554497146046;100;0;75.9;0.007103734;1424;92;1424;2.51374543209981;0.0116004349633016;23787.1081977925;5.41539909599999e-08;61.5656565656566;0.796086672871464;0.0388548734404358;0.0952258016056037;0.000723746070378774;92;0;0.55
"PEcaru1";"EE";0.5;0.648554497146046;100;0;91.24;0.006877728;1424;92;1424;2.7713884259567;0.0127976515382835;23025.077960462;8.10171084177777e-08;45.5983838383838;0.840245725974613;0.0511830318987069;0.0824317613192248;0.00106760678375117;92;0;0.5
"PEcaru1";"EI";0.5;0.648554497146046;100;0;80.99;0.006877728;1424;92;1424;2.7713884259567;0.0127976515382835;23025.077960462;8.10171084177777e-08;62.4544444444444;0.834949161782156;0.0383377411829156;0.0888551019669622;0.000727611617614675;92;0;0.5
"PEcaru1";"EE";0.45;0.648554497146046;100;0;89.46;0.006571015;1424;92;1424;3.0734734895273;0.0142033492995738;21991.4804139717;1.55967631138889e-07;68.190303030303;0.883949428352919;0.0234719118133362;0.0779095719343164;0.000513305869382982;92;0;0.45
"PEcaru1";"EI";0.45;0.648554497146046;100;0;88.22;0.006571015;1424;92;1424;3.0734734895273;0.0142033492995738;21991.4804139717;1.55967631138889e-07;58.9208080808081;0.853413420633911;0.036035742707257;0.0831471440489836;0.000647552244689971;92;0;0.45
"PEcaru1";"EE";0.4;0.648554497146046;100;0;92.28;0.00669067;1424;92;1424;3.41036898025749;0.0157735416789972;22394.6319731766;7.19696098888888e-08;55.9208080808081;0.843257197538816;0.0367558699381661;0.084069645243151;0.0006352066180794;92;0;0.4
"PEcaru1";"EI";0.4;0.648554497146046;100;0;95.82;0.00669067;1424;92;1424;3.41036898025749;0.0157735416789972;22394.6319731766;7.19696098888888e-08;83.8460606060606;0.765389974637979;0.0691088782652027;0.0914585084522381;0.00100638451330957;92;0;0.4
"PEcaru1";"EE";0.35;0.648554497146046;100;0;94.66;0.006983456;1424;92;1424;3.77587112603865;0.0174800648017964;23381.5205957602;1.28460899826667e-07;65.8832323232323;0.80182064570243;0.0499138461512193;0.0887196631941659;0.000755163910841855;92;0;0.35
"PEcaru1";"EI";0.35;0.648554497146046;100;0;102.81;0.006983456;1424;92;1424;3.77587112603865;0.0174800648017964;23381.5205957602;1.28460899826667e-07;98.1756565656566;0.738978005491769;0.0704708295237148;0.0943565134274392;0.0009177008376387;92;0;0.35
"PEcaru1";"EE";0.3;0.648554497146046;100;0;90.4;0.006413003;1424;92;1424;4.2429991939937;0.0196656385445657;21459.2420466179;9.86371298455555e-08;78.7070707070707;0.688935126358818;0.0763926264644529;0.101980671372364;0.00111989781429765;92;0;0.3
"PEcaru1";"EI";0.3;0.648554497146046;100;0;113.16;0.006413003;1424;92;1424;4.2429991939937;0.0196656385445657;21459.2420466179;9.86371298455555e-08;72.7014141414141;0.612456004432567;0.0700271440902055;0.106502083637708;0.000826908025515663;92;0;0.3
"PEcaru1";"EE";0.25;0.648554497146046;100;0;93.87;0.00663816;1424;92;1424;4.85083135668431;0.0225172208685954;22217.6989632911;3.94974485555556e-08;78.9223232323232;0.677404907180644;0.0681883310435032;0.103103769488904;0.000851544643409693;92;0;0.25
"PEcaru1";"EI";0.25;0.648554497146046;99;1;124.41;0.00663816;1424;92;1424;4.85083135668431;0.0225172208685954;22217.6989632911;3.94974485555556e-08;105.234242424242;0.450154043171784;0.0739553305047877;0.122348006820319;0.00090224816896458;92;0;0.25
"PEcaru1";"EE";0.2;0.648554497146046;100;0;92.65;0.006597342;1424;92;1424;5.63703274014714;0.0262185633466649;22080.1751944546;3.92487381288889e-08;72.6338383838384;0.67233979777751;0.0846653601945027;0.103642392306786;0.00115948295741996;92;0;0.2
"PEcaru1";"EI";0.2;0.648554497146046;96;4;138.06;0.006597342;1424;92;1424;5.63703274014714;0.0262185633466649;22080.1751944546;3.92487381288889e-08;94.0973737373737;0.336576020247598;0.0543247879300007;0.133083707318304;0.00076931804723365;92;0;0.2
"PEcaru1";"EE";0.15;0.648554497146046;98;2;91.36;0.006105454;1424;92;1424;6.84415621643903;0.0319301952514204;20423.7972569056;8.09403552488888e-08;79.949898989899;0.512307226322194;0.0836471914031303;0.124042265787618;0.0011843643777751;92;0;0.15
"PEcaru1";"EI";0.15;0.648554497146046;83;17;161.22;0.006105454;1424;92;1424;6.84415621643903;0.0319301952514204;20423.7972569056;8.09403552488888e-08;102.698585858586;0.138612472614253;0.0125979469569705;0.158201110911149;0.000504676055757834;92;0;0.15
"PEcaru1";"EE";0.0999999999999999;0.648554497146046;98;2;87.7;0.004722392;1424;92;1424;8.75576451797901;0.0410468283062159;15775.2639936292;3.30225117733333e-08;75.2424242424242;0.515899574061193;0.0880811972461919;0.125772293999731;0.00131826567574701;92;0;0.0999999999999999
"PEcaru1";"EI";0.0999999999999999;0.648554497146046;22;78;193.15;0.004722392;1424;92;1424;8.75576451797901;0.0410468283062159;15775.2639936292;3.30225117733333e-08;170.431818181818;0.0351861104858067;0.00111007347853884;0.187700545466925;0.000354337088406985;92;0;0.0999999999999999
"PEcaru1";"EE";0.05;0.648554497146046;82;18;90.09;0.003781348;1424;92;1424;13.3543629122421;0.0633433169475795;12619.7518009412;1.38812623066667e-08;85.6382828282828;0.312999768343834;0.0702304108072653;0.154654010966471;0.00158068769807276;92;0;0.05
"PEcaru1";"EI";0.05;0.648554497146046;0;100;263.56;0.003781348;1424;92;1424;13.3543629122421;0.0633433169475795;12619.7518009412;1.38812623066667e-08;167.541818181818;0.000618749219305016;5.03204966609372e-07;0.250296097198664;0.000191794732969294;92;0;0.05
"SPpesmA";"EE";0.99;0.656179179179179;98;2;82.71;0.001896247;1670;84;1670;0.629457032541189;0.00292508612811952;7494.8082448886;1.33618458233333e-08;56.6524242424242;0.547534518984864;0.083190757245149;0.126865531718482;0.00153252967240944;84;0;0.99
"SPpesmA";"EI";0.99;0.656179179179179;73;27;29.89;0.001896247;1670;84;1670;0.629457032541189;0.00292508612811952;7494.8082448886;1.33618458233333e-08;28.3615151515151;0.230303262730966;0.0616690008780529;0.2510594256593;0.0052741544928721;84;0;0.99
"SPpesmA";"EE";0.95;0.656179179179179;99;1;85.29;0.001960291;1670;84;1670;0.888999233128639;0.00413379083934766;7748.43569012241;1.16942347655556e-08;47.379696969697;0.623963856949688;0.0807399373178004;0.116718986923034;0.00140685154805844;84;0;0.95
"SPpesmA";"EI";0.95;0.656179179179179;79;21;38.02;0.001960291;1670;84;1670;0.888999233128639;0.00413379083934766;7748.43569012241;1.16942347655556e-08;26.3228282828283;0.314514918425571;0.0820609425791966;0.209111865941383;0.00433175618386808;84;0;0.95
"SPpesmA";"EE";0.9;0.656179179179179;94;6;82.16;0.001868068;1670;84;1670;1.09591235403615;0.00509849422966528;7383.22390551476;2.46417709288889e-08;60.9640404040404;0.550419757717612;0.106844871429717;0.130476717769611;0.00257008287951706;84;0;0.9
"SPpesmA";"EI";0.9;0.656179179179179;85;15;45.57;0.001868068;1670;84;1670;1.09591235403615;0.00509849422966528;7383.22390551476;2.46417709288889e-08;41.1364646464647;0.286181258446906;0.0563449752804323;0.198791855260685;0.00299974902456884;84;0;0.9
"SPpesmA";"EE";0.85;0.656179179179179;98;2;83.02;0.001879175;1670;84;1670;1.25854333637167;0.00585742168177343;7427.20509928005;2.637036285e-08;60.100606060606;0.560093298481059;0.0902396162626205;0.125164291818412;0.0015945838063388;84;0;0.85
"SPpesmA";"EI";0.85;0.656179179179179;85;15;50.65;0.001879175;1670;84;1670;1.25854333637167;0.00585742168177343;7427.20509928005;2.637036285e-08;47.4217171717172;0.333011568511304;0.0844186395786534;0.186245445521794;0.00335121815984402;84;0;0.85
"SPpesmA";"EE";0.8;0.656179179179179;93;7;82.53;0.005101991;1670;84;1670;1.42055150640201;0.00661404150436558;20230.3051754977;8.28159736766667e-08;61.0192929292929;0.457958656563894;0.0970225860420321;0.14089116234317;0.00225564463341581;84;0;0.8
"SPpesmA";"EI";0.8;0.656179179179179;94;6;55.91;0.005101991;1670;84;1670;1.42055150640201;0.00661404150436558;20230.3051754977;8.28159736766667e-08;47.799898989899;0.45224804097989;0.0940670338304887;0.156799441285789;0.00245204307560301;84;0;0.8
"SPpesmA";"EE";0.75;0.656179179179179;95;5;83.96;0.005180399;1670;84;1670;1.59066508566246;0.00740915965967084;20542.8258756318;4.68672496988889e-08;57.7761616161616;0.47622685182299;0.0908618571527314;0.137395259051719;0.00184388979092348;84;0;0.75
"SPpesmA";"EI";0.75;0.656179179179179;97;3;62.32;0.005180399;1670;84;1670;1.59066508566246;0.00740915965967084;20542.8258756318;4.68672496988889e-08;38.3208080808081;0.51649006749124;0.0945016230547082;0.142458142257611;0.00194670077133963;84;0;0.75
"SPpesmA";"EE";0.7;0.656179179179179;91;9;83.57;0.005116391;1670;84;1670;1.74952489939091;0.008152273630449;20287.6973873316;9.67073874988889e-08;53.9849494949495;0.42258831593905;0.0790196073118056;0.144256246085008;0.00176671880581599;84;0;0.7
"SPpesmA";"EI";0.7;0.656179179179179;98;2;65.96;0.005116391;1670;84;1670;1.74952489939091;0.008152273630449;20287.6973873316;9.67073874988889e-08;70.8064646464646;0.470466919509305;0.0931645379210886;0.146473302561381;0.00220891489496816;84;0;0.7
"SPpesmA";"EE";0.65;0.656179179179179;97;3;83.3;0.005170088;1670;84;1670;1.9352536168074;0.00902180616496966;20501.7252033112;4.97788792622222e-08;51.3838383838384;0.467603014754409;0.0840516219218797;0.137625083535023;0.00157588469109892;84;0;0.65
"SPpesmA";"EI";0.65;0.656179179179179;95;5;71.47;0.005170088;1670;84;1670;1.9352536168074;0.00902180616496966;20501.7252033112;4.97788792622222e-08;71.4031313131313;0.609974124976521;0.0909111087455334;0.126157858693524;0.00213788271087961;84;0;0.65
"SPpesmA";"EE";0.6;0.656179179179179;96;4;80.73;0.005011713;1670;84;1670;2.11168040091897;0.00984852052047931;19870.5337168338;6.09206790677777e-08;56.3405050505051;0.477749586116899;0.0929011089997227;0.136817863010671;0.00177144812406141;84;0;0.6
"SPpesmA";"EI";0.6;0.656179179179179;99;1;77.44;0.005011713;1670;84;1670;2.11168040091897;0.00984852052047931;19870.5337168338;6.09206790677777e-08;69.9458585858586;0.680807592448083;0.0752617801798069;0.112457794820966;0.0015138213888634;84;0;0.6
"SPpesmA";"EE";0.55;0.656179179179179;93;7;83.69;0.00516985;1670;84;1670;2.32174402942247;0.0108337831758614;20500.7765216812;3.93842327111111e-08;55.589797979798;0.463410571406407;0.0879742740712068;0.137906181078304;0.00171334111371768;84;0;0.55
"SPpesmA";"EI";0.55;0.656179179179179;100;0;83.2;0.00516985;1670;84;1670;2.32174402942247;0.0108337831758614;20500.7765216812;3.93842327111111e-08;73.4545454545455;0.691288124924595;0.0798024155953406;0.108449723587463;0.00130385816307416;84;0;0.55
"SPpesmA";"EE";0.5;0.656179179179179;99;1;84.13;0.005300538;1670;84;1670;2.56713967894186;0.0119860463036797;21021.7746914182;3.15324707066666e-08;63.3061616161616;0.483207991340062;0.0906992448602695;0.134462457491751;0.00161763031200368;84;0;0.5
"SPpesmA";"EI";0.5;0.656179179179179;100;0;91.06;0.005300538;1670;84;1670;2.56713967894186;0.0119860463036797;21021.7746914182;3.15324707066666e-08;60.5418181818182;0.803185249968294;0.0493158796084876;0.0912222616364251;0.000793127757068833;84;0;0.5
"SPpesmA";"EE";0.45;0.656179179179179;100;0;83.84;0.006622653;1670;84;1670;2.83350749407116;0.0132383518563788;26300.2002990436;7.76477582899999e-08;59.4690909090909;0.774355730649344;0.0534771216853537;0.0975117188100939;0.000807501204295375;84;0;0.45
"SPpesmA";"EI";0.45;0.656179179179179;100;0;96.76;0.006622653;1670;84;1670;2.83350749407116;0.0132383518563788;26300.2002990436;7.76477582899999e-08;74.2852525252525;0.802884951273629;0.0479811403692672;0.090694234978336;0.00076336171607207;84;0;0.45
"SPpesmA";"EE";0.4;0.656179179179179;100;0;84.79;0.006575189;1670;84;1670;3.12159024351654;0.0145945879659683;26110.4613946172;4.683479841e-08;86.369595959596;0.714380397598802;0.0425458896376848;0.105771238232679;0.000561421067108954;84;0;0.4
"SPpesmA";"EI";0.4;0.656179179179179;100;0;104.74;0.006575189;1670;84;1670;3.12159024351654;0.0145945879659683;26110.4613946172;4.683479841e-08;74.1337373737374;0.780814290407823;0.0462412335505812;0.0919068958681818;0.000600862262070449;84;0;0.4
"SPpesmA";"EE";0.35;0.656179179179179;99;1;83.05;0.006371788;1670;84;1670;3.48930580482105;0.0163285031343062;25297.5644798936;8.94381693511111e-08;51.219696969697;0.726838831839671;0.0550158372039682;0.104884840554397;0.000888255454066978;84;0;0.35
"SPpesmA";"EI";0.35;0.656179179179179;100;0;113.46;0.006371788;1670;84;1670;3.48930580482105;0.0163285031343062;25297.5644798936;8.94381693511111e-08;86.6145454545455;0.776303336056748;0.0366792679676429;0.092019824580717;0.000424418935745109;84;0;0.35
"SPpesmA";"EE";0.3;0.656179179179179;100;0;85.85;0.006631555;1670;84;1670;3.91560972957885;0.0183426019105002;26335.7883566892;3.7080330361111e-08;79.9873737373738;0.70273549969194;0.0495353636869642;0.106319354311556;0.000601955693424838;84;0;0.3
