"SiteCode"	"kernel_percentil"	"p"	"S"	"DA"	"J"	"sd_k"	"U"	"GOF"	"theta"	"m"
"SCvolta2"	"campo_medio"	0.916842703142202	78	2059	2059	NA	NA	99	19.6147835218911	0.272995919889126
"SPcamp1"	"0.25"	0.103320559326545	108	1076	1076	5.60114342319932	0.01283899	100	NA	NA
"SPcamp1"	"0.5"	0.103320559326545	108	1076	1076	3.19633182759675	0.012995	99	NA	NA
"SPcamp1"	"0.55"	0.103320559326545	108	1076	1076	2.90266244416162	0.01275395	93	NA	NA
"SPcamp1"	"0.6"	0.103320559326545	108	1076	1076	2.64624648920106	0.01263015	97	NA	NA
"SPcamp1"	"0.65"	0.103320559326545	108	1076	1076	2.40380676247422	0.01275305	98	NA	NA
"SPcamp1"	"0.7"	0.103320559326545	108	1076	1076	2.18875789529636	0.01280629	94	NA	NA
"SPcamp1"	"0.75"	0.103320559326545	108	1076	1076	1.97605288558796	0.01427157	90	NA	NA
"SPcamp1"	"0.8"	0.103320559326545	108	1076	1076	1.77217485994966	0.01348278	90	NA	NA
"SPcamp1"	"0.85"	0.103320559326545	108	1076	1076	1.57482112802134	0.01422557	92	NA	NA
"SPcamp1"	"0.9"	0.103320559326545	108	1076	1076	1.3580931451149	0.0140427	94	NA	NA
"SPcamp1"	"0.95"	0.103320559326545	108	1076	1076	1.10095002854657	0.01395962	83	NA	NA
"SPcamp1"	"0.99"	0.103320559326545	108	1076	1076	0.788074118970804	0.01377414	93	NA	NA
"SPcamp1"	"campo_medio"	0.103320559326545	108	1076	1076	NA	NA	99	29.7352174243846	0.994485980653964
"SPcara1"	"0.25"	0.850156308651023	171	2127	2127	3.9572052931238	0.00866653	97	NA	NA
"SPcara1"	"0.5"	0.850156308651023	171	2127	2127	2.27168150618817	0.01086038	92	NA	NA
"SPcara1"	"0.55"	0.850156308651023	171	2127	2127	2.06486689350292	0.01110387	97	NA	NA
"SPcara1"	"0.6"	0.850156308651023	171	2127	2127	1.87988839322893	0.01140566	97	NA	NA
"SPcara1"	"0.65"	0.850156308651023	171	2127	2127	1.70938395323646	0.01139208	95	NA	NA
"SPcara1"	"0.7"	0.850156308651023	171	2127	2127	1.55109644535729	0.01137543	98	NA	NA
"SPcara1"	"0.75"	0.850156308651023	171	2127	2127	1.41040924372538	0.0112569	96	NA	NA
"SPcara1"	"0.8"	0.850156308651023	171	2127	2127	1.25986860551863	0.0111023	97	NA	NA
"SPcara1"	"0.85"	0.850156308651023	171	2127	2127	1.11618411983674	0.01123209	96	NA	NA
"SPcara1"	"0.9"	0.850156308651023	171	2127	2127	0.967933865050504	0.01130252	96	NA	NA
"SPcara1"	"0.95"	0.850156308651023	171	2127	2127	0.782898206558097	0.01118108	98	NA	NA
"SPcara1"	"0.99"	0.850156308651023	171	2127	2127	0.557962749351442	0.005920375	100	NA	NA
"SPcara1"	"campo_medio"	0.850156308651023	171	2127	2127	NA	NA	100	59.6034865071186	0.250407253556337
"SPcara3"	"0.25"	0.773104012947153	130	1674	1674	4.47485421962077	0.008310683	95	NA	NA
"SPcara3"	"0.5"	0.773104012947153	130	1674	1674	2.5623204317586	0.01073092	97	NA	NA
"SPcara3"	"0.55"	0.773104012947153	130	1674	1674	2.32629360582245	0.009825725	99	NA	NA
"SPcara3"	"0.6"	0.773104012947153	130	1674	1674	2.12038563058897	0.0104456	99	NA	NA
"SPcara3"	"0.65"	0.773104012947153	130	1674	1674	1.92324775967126	0.010122694	100	NA	NA
"SPcara3"	"0.7"	0.773104012947153	130	1674	1674	1.75230370193959	0.010354374	99	NA	NA
"SPcara3"	"0.75"	0.773104012947153	130	1674	1674	1.58408367616449	0.010608038	100	NA	NA
"SPcara3"	"0.8"	0.773104012947153	130	1674	1674	1.42693684390859	0.010110226	100	NA	NA
"SPcara3"	"0.85"	0.773104012947153	130	1674	1674	1.2615447882899	0.010438621	99	NA	NA
"SPcara3"	"0.9"	0.773104012947153	130	1674	1674	1.0944235000552	0.010156551	100	NA	NA
"SPcara3"	"0.95"	0.773104012947153	130	1674	1674	0.8881619653086	0.010206642	100	NA	NA
"SPcara3"	"0.99"	0.773104012947153	130	1674	1674	0.628572270312534	0.007474573	70	NA	NA
"SPcara3"	"campo_medio"	0.773104012947153	130	1674	1674	NA	NA	100	49.4783768449023	0.180189242078298
"SPeec1"	"0.25"	0.743179321289062	144	1182.12890625	12105	5.3418677195714	0.001591166	67	NA	NA
"SPeec1"	"0.5"	0.743179321289062	144	1182.12890625	12105	3.04848255398812	0.001291245	100	NA	NA
"SPeec1"	"0.55"	0.743179321289062	144	1182.12890625	12105	2.77262542550963	0.00130445	100	NA	NA
"SPeec1"	"0.6"	0.743179321289062	144	1182.12890625	12105	2.51596082203707	0.001317004	100	NA	NA
"SPeec1"	"0.65"	0.743179321289062	144	1182.12890625	12105	2.29904599426023	0.00129327	100	NA	NA
"SPeec1"	"0.7"	0.743179321289062	144	1182.12890625	12105	2.07343837183475	0.0008933252	14	NA	NA
"SPeec1"	"0.75"	0.743179321289062	144	1182.12890625	12105	1.88389151238523	0.000855053	11	NA	NA
"SPeec1"	"campo_medio"	0.743179321289062	144	1182.12890625	12105	NA	NA	80	23.1318370382402	0.859029545090356
"SPeec1"	"0.8"	0.743179321289062	144	1182.12890625	12105	1.69625801012553	0.0008550314	14	NA	NA
"SPeec1"	"0.85"	0.743179321289062	144	1182.12890625	12105	1.50596090745682	0.0008677621	15	NA	NA
"SPeec1"	"0.9"	0.743179321289062	144	1182.12890625	12105	1.29498099771987	0.0008616916	15	NA	NA
"SPeec1"	"0.95"	0.743179321289062	144	1182.12890625	12105	1.05437777336387	0.000857101	12	NA	NA
"SPeec1"	"0.99"	0.743179321289062	144	1182.12890625	12105	0.748548039179908	0.0008657749	11	NA	NA
"SPeec4"	"0.25"	0.37843888158286	84	1212	1212	5.23610414777409	0.004366129	100	NA	NA
"SPeec4"	"0.5"	0.37843888158286	84	1212	1212	3.02456762030075	0.006505393	98	NA	NA
"SPeec4"	"0.55"	0.37843888158286	84	1212	1212	2.73203695932776	0.006069594	98	NA	NA
"SPeec4"	"0.6"	0.37843888158286	84	1212	1212	2.49082592076935	0.006321597	98	NA	NA
"SPeec4"	"0.65"	0.37843888158286	84	1212	1212	2.27835930991133	0.006098506	98	NA	NA
"SPeec4"	"0.7"	0.37843888158286	84	1212	1212	2.06758529629631	0.007103197	94	NA	NA
"SPeec4"	"0.75"	0.37843888158286	84	1212	1212	1.86962011982039	0.007922075	97	NA	NA
"SPeec4"	"0.8"	0.37843888158286	84	1212	1212	1.66783037526221	0.00774731	99	NA	NA
"SPeec4"	"0.85"	0.37843888158286	84	1212	1212	1.47959306580207	0.007663159	98	NA	NA
"SPeec4"	"0.9"	0.37843888158286	84	1212	1212	1.27733370641118	0.007541952	100	NA	NA
"SPeec4"	"0.95"	0.37843888158286	84	1212	1212	1.04116527989531	0.007287138	97	NA	NA
"SPeec4"	"0.99"	0.37843888158286	84	1212	1212	0.740494483844389	0.007413727	95	NA	NA
"SPeec4"	"campo_medio"	0.37843888158286	84	1212	1212	NA	NA	100	21.7948884299989	0.670781859120754
"SPeec5"	"0.25"	0.67888901166382	74	1107	1107	5.51066281907893	0.004184022	49	NA	NA
"SPeec5"	"0.5"	0.67888901166382	74	1107	1107	3.13012900636451	0.005890595	17	NA	NA
"SPeec5"	"0.55"	0.67888901166382	74	1107	1107	2.85591327962072	0.00546771	21	NA	NA
"SPeec5"	"0.6"	0.67888901166382	74	1107	1107	2.60548041546793	0.005718263	29	NA	NA
"SPeec5"	"0.65"	0.67888901166382	74	1107	1107	2.36695117513666	0.005225188	13	NA	NA
"SPeec5"	"0.7"	0.67888901166382	74	1107	1107	2.16181537235514	0.005662661	22	NA	NA
"SPeec5"	"0.75"	0.67888901166382	74	1107	1107	1.94024350033874	0.006943587	12	NA	NA
"SPeec5"	"0.8"	0.67888901166382	74	1107	1107	1.74433964321464	0.006771408	20	NA	NA
"SPeec5"	"0.85"	0.67888901166382	74	1107	1107	1.5486483583437	0.00706309	15	NA	NA
"SPeec5"	"0.9"	0.67888901166382	74	1107	1107	1.34263507701818	0.006987031	19	NA	NA
"SPeec5"	"0.95"	0.67888901166382	74	1107	1107	1.09827839281836	0.006878522	18	NA	NA
"SPeec5"	"0.99"	0.67888901166382	74	1107	1107	0.769472486492279	0.006817723	8	NA	NA
"SPeec5"	"campo_medio"	0.67888901166382	74	1107	1107	NA	NA	52	17.7281640600172	0.998935494484375
"SPpecb1"	"0.25"	0.992253133238622	221	1123.73046875	11507	5.48674503252198	0.002194278	0	NA	NA
"SPpecb1"	"0.5"	0.992253133238622	221	1123.73046875	11507	3.11532468550981	0.001915022	57	NA	NA
"SPpecb1"	"0.55"	0.992253133238622	221	1123.73046875	11507	2.84586089923284	0.001990502	54	NA	NA
"SPpecb1"	"0.6"	0.992253133238622	221	1123.73046875	11507	2.5740653696252	0.00195811	57	NA	NA
"SPpecb1"	"0.65"	0.992253133238622	221	1123.73046875	11507	2.35604508459613	0.001926772	54	NA	NA
"SPpecb1"	"0.7"	0.992253133238622	221	1123.73046875	11507	2.1332175875221	0.001961096	66	NA	NA
"SPpecb1"	"0.75"	0.992253133238622	221	1123.73046875	11507	1.94008324745082	0.001796966	99	NA	NA
"SPpecb1"	"0.8"	0.992253133238622	221	1123.73046875	11507	1.74020941651614	0.00174385	94	NA	NA
"SPpecb1"	"0.85"	0.992253133238622	221	1123.73046875	11507	1.53847770517352	0.001783974	94	NA	NA
"SPpecb1"	"0.9"	0.992253133238622	221	1123.73046875	11507	1.33135524668853	0.001799833	98	NA	NA
"SPpecb1"	"0.95"	0.992253133238622	221	1123.73046875	11507	1.08240932191795	0.001740116	97	NA	NA
"SPpecb1"	"0.99"	0.992253133238622	221	1123.73046875	11507	0.769805424744612	0.001775266	98	NA	NA
"SPpecb1"	"campo_medio"	0.992253133238622	221	1123.73046875	11507	NA	NA	100	59.0473264105952	0.0758432290970417
"SPpei1"	"0.25"	0.969241860061788	165	1545.45454545455	3060	4.65669968503902	0.006483188	100	NA	NA
"SPpei1"	"0.5"	0.969241860061788	165	1545.45454545455	3060	2.65390464690351	0.006577866	99	NA	NA
"SPpei1"	"0.55"	0.969241860061788	165	1545.45454545455	3060	2.4293617687463	0.006387466	99	NA	NA
"SPpei1"	"0.6"	0.969241860061788	165	1545.45454545455	3060	2.19863653001663	0.006494012	97	NA	NA
"SPpei1"	"0.65"	0.969241860061788	165	1545.45454545455	3060	2.00866260839883	0.006889882	95	NA	NA
"SPpei1"	"0.7"	0.969241860061788	165	1545.45454545455	3060	1.82726154893319	0.006498292	96	NA	NA
"SPpei1"	"0.75"	0.969241860061788	165	1545.45454545455	3060	1.64295146144398	0.006554207	98	NA	NA
"SPpei1"	"0.8"	0.969241860061788	165	1545.45454545455	3060	1.48001932616321	0.006746994	94	NA	NA
"SPpei1"	"0.85"	0.969241860061788	165	1545.45454545455	3060	1.31649503643279	0.006445226	94	NA	NA
"SPpei1"	"0.9"	0.969241860061788	165	1545.45454545455	3060	1.13296971841217	0.006498596	91	NA	NA
"SPpei1"	"campo_medio"	0.969241860061788	165	1545.45454545455	3060	NA	NA	100	37.1385653360636	0.998895675320428
"SPpei1"	"0.95"	0.969241860061788	165	1545.45454545455	3060	0.928637694396814	0.006428033	94	NA	NA
"SPpei1"	"0.99"	0.969241860061788	165	1545.45454545455	3060	0.658813526217783	0.003542181	96	NA	NA
"SPpesm6"	"0.25"	0.629775694761977	87	1891	1891	4.23858837918348	0.008765196	97	NA	NA
"SPpesm6"	"0.5"	0.629775694761977	87	1891	1891	2.40691976531626	0.00744669	100	NA	NA
"SPpesm6"	"0.55"	0.629775694761977	87	1891	1891	2.19471617721131	0.007140676	100	NA	NA
"SPpesm6"	"0.6"	0.629775694761977	87	1891	1891	1.99737446398328	0.004276242	87	NA	NA
"SPpesm6"	"0.65"	0.629775694761977	87	1891	1891	1.8137878205328	0.004649474	86	NA	NA
"SPpesm6"	"0.7"	0.629775694761977	87	1891	1891	1.64534435335272	0.004584132	89	NA	NA
"SPpesm6"	"0.75"	0.629775694761977	87	1891	1891	1.49224847796486	0.004578112	92	NA	NA
"SPpesm6"	"0.8"	0.629775694761977	87	1891	1891	1.3369553531359	0.004817252	94	NA	NA
"SPpesm6"	"0.85"	0.629775694761977	87	1891	1891	1.18487508765303	0.004626657	94	NA	NA
"SPpesm6"	"0.9"	0.629775694761977	87	1891	1891	1.02828786007731	0.004847725	95	NA	NA
"SPpesm6"	"0.95"	0.629775694761977	87	1891	1891	0.839803915070296	0.004784842	95	NA	NA
"SPpesm6"	"campo_medio"	0.629775694761977	87	1891	1891	NA	NA	100	18.6767414830457	0.999751763890161
"SPpesm6"	"0.99"	0.629775694761977	87	1891	1891	0.592258686150783	0.002200528	90	NA	NA
"SPpesmA"	"0.25"	0.658259844116084	84	1670	1670	4.49025786390143	0.006837099	98	NA	NA
"SPpesmA"	"0.5"	0.658259844116084	84	1670	1670	2.55614244894601	0.00582365	100	NA	NA
"SPpesmA"	"0.55"	0.658259844116084	84	1670	1670	2.33478686759924	0.00592127	100	NA	NA
"SPpesmA"	"0.6"	0.658259844116084	84	1670	1670	2.1092287760927	0.00484858	92	NA	NA
"SPpesmA"	"0.65"	0.658259844116084	84	1670	1670	1.92831131923922	0.004921382	94	NA	NA
"SPpesmA"	"0.7"	0.658259844116084	84	1670	1670	1.75349448000196	0.005381666	95	NA	NA
"SPpesmA"	"0.75"	0.658259844116084	84	1670	1670	1.58516879017863	0.005204072	97	NA	NA
"SPpesmA"	"0.8"	0.658259844116084	84	1670	1670	1.42597041135519	0.005027391	93	NA	NA
"SPpesmA"	"0.85"	0.658259844116084	84	1670	1670	1.25646217472965	0.004942677	90	NA	NA
"SPpesmA"	"0.9"	0.658259844116084	84	1670	1670	1.09484454639902	0.004875692	90	NA	NA
"SPpesmA"	"0.95"	0.658259844116084	84	1670	1670	0.889220666034474	0.004823614	91	NA	NA
"SPpesmA"	"campo_medio"	0.658259844116084	84	1670	1670	NA	NA	100	18.5040688282696	0.999728348962551
"SPpesmA"	"0.99"	0.658259844116084	84	1670	1670	0.628800492933871	0.002862707	100	NA	NA
"SPpesmB"	"0.25"	0.978518078724858	132	1076	1076	5.59520628583008	0.01106526	87	NA	NA
"SPpesmB"	"0.5"	0.978518078724858	132	1076	1076	3.17690504721964	0.01768734	92	NA	NA
"SPpesmB"	"0.55"	0.978518078724858	132	1076	1076	2.88436345104293	0.01774002	94	NA	NA
"SPpesmB"	"0.6"	0.978518078724858	132	1076	1076	2.6394425185756	0.01798834	93	NA	NA
"SPpesmB"	"0.65"	0.978518078724858	132	1076	1076	2.41521929123228	0.01783027	94	NA	NA
"SPpesmB"	"0.7"	0.978518078724858	132	1076	1076	2.18890322197594	0.0175555	91	NA	NA
"SPpesmB"	"0.75"	0.978518078724858	132	1076	1076	1.98631973919875	0.02007696	90	NA	NA
"SPpesmB"	"0.8"	0.978518078724858	132	1076	1076	1.77019625747861	0.02006272	85	NA	NA
"SPpesmB"	"0.85"	0.978518078724858	132	1076	1076	1.57958880442274	0.01999994	83	NA	NA
"SPpesmB"	"0.9"	0.978518078724858	132	1076	1076	1.35905175718737	0.0202128	86	NA	NA
"SPpesmB"	"0.95"	0.978518078724858	132	1076	1076	1.11243472197322	0.02068581	91	NA	NA
"SPpesmB"	"0.99"	0.978518078724858	132	1076	1076	0.778920402793666	0.02028502	85	NA	NA
"SPpesmB"	"campo_medio"	0.978518078724858	132	1076	1076	NA	NA	95	39.2727630010273	0.999921293609151
"SPpesmC"	"0.25"	0.983950458881778	107	1061	1061	5.66054720238892	0.007368358	100	NA	NA
"SPpesmC"	"0.5"	0.983950458881778	107	1061	1061	3.19808568002036	0.01191787	99	NA	NA
"SPpesmC"	"0.55"	0.983950458881778	107	1061	1061	2.91083665546305	0.01216504	100	NA	NA
"SPpesmC"	"0.6"	0.983950458881778	107	1061	1061	2.65386676529529	0.01158334	100	NA	NA
"SPpesmC"	"0.65"	0.983950458881778	107	1061	1061	2.41728995396509	0.0121323	100	NA	NA
"SPpesmC"	"0.7"	0.983950458881778	107	1061	1061	2.19914579013805	0.01212789	100	NA	NA
"SPpesmC"	"0.75"	0.983950458881778	107	1061	1061	1.98930252891227	0.01407423	100	NA	NA
"SPpesmC"	"0.8"	0.983950458881778	107	1061	1061	1.79142935139994	0.01400994	100	NA	NA
"SPpesmC"	"0.85"	0.983950458881778	107	1061	1061	1.58256668008993	0.01312389	99	NA	NA
"SPpesmC"	"0.9"	0.983950458881778	107	1061	1061	1.37109265987856	0.01368892	99	NA	NA
"SPpesmC"	"0.95"	0.983950458881778	107	1061	1061	1.11980148187738	0.01366978	100	NA	NA
"SPpesmC"	"0.99"	0.983950458881778	107	1061	1061	0.795033799412713	0.01362067	99	NA	NA
"SPpesmC"	"campo_medio"	0.983950458881778	107	1061	1061	NA	NA	100	30.6692241905536	0.816349999078001
"SPpesmD"	"0.25"	0.988788711304557	148	1262	1262	5.15638761198032	0.01046919	32	NA	NA
"SPpesmD"	"0.5"	0.988788711304557	148	1262	1262	2.95479949392268	0.01712566	47	NA	NA
"SPpesmD"	"0.55"	0.988788711304557	148	1262	1262	2.68822346754717	0.0169147	40	NA	NA
"SPpesmD"	"0.6"	0.988788711304557	148	1262	1262	2.44506678164134	0.01645642	41	NA	NA
"SPpesmD"	"0.65"	0.988788711304557	148	1262	1262	2.22506048544249	0.01702524	45	NA	NA
"SPpesmD"	"0.7"	0.988788711304557	148	1262	1262	2.00903908513335	0.0201148	41	NA	NA
"SPpesmD"	"0.75"	0.988788711304557	148	1262	1262	1.8255296416377	0.01845577	36	NA	NA
"SPpesmD"	"0.8"	0.988788711304557	148	1262	1262	1.63730274218916	0.01884694	30	NA	NA
"SPpesmD"	"0.85"	0.988788711304557	148	1262	1262	1.44975388152613	0.0190421	43	NA	NA
"SPpesmD"	"0.9"	0.988788711304557	148	1262	1262	1.26248694551377	0.01941633	43	NA	NA
"SPpesmD"	"0.95"	0.988788711304557	148	1262	1262	1.02261221188417	0.01920788	34	NA	NA
"SPpesmD"	"0.99"	0.988788711304557	148	1262	1262	0.726535307107436	0.02018479	49	NA	NA
"SPpesmD"	"campo_medio"	0.988788711304557	148	1262	1262	NA	NA	82	43.282514923577	0.999829726265525
"SPpesmE"	"0.25"	0.994366533447583	138	1225	1225	5.22645013324252	0.009752718	98	NA	NA
"SPpesmE"	"0.5"	0.994366533447583	138	1225	1225	2.98624946112291	0.01670084	99	NA	NA
"SPpesmE"	"0.55"	0.994366533447583	138	1225	1225	2.71355939831803	0.01797758	100	NA	NA
"SPpesmE"	"0.6"	0.994366533447583	138	1225	1225	2.48356324922024	0.01586392	95	NA	NA
"SPpesmE"	"0.65"	0.994366533447583	138	1225	1225	2.24675378629635	0.0145447	98	NA	NA
"SPpesmE"	"0.7"	0.994366533447583	138	1225	1225	2.05506470294558	0.01679806	99	NA	NA
"SPpesmE"	"0.75"	0.994366533447583	138	1225	1225	1.85021333978389	0.01781102	99	NA	NA
"SPpesmE"	"0.8"	0.994366533447583	138	1225	1225	1.66356323708672	0.01722937	99	NA	NA
"SPpesmE"	"0.85"	0.994366533447583	138	1225	1225	1.47487819514668	0.01744058	98	NA	NA
"SPpesmE"	"0.9"	0.994366533447583	138	1225	1225	1.2728770272249	0.01787644	100	NA	NA
"SPpesmE"	"0.95"	0.994366533447583	138	1225	1225	1.03415969332424	0.01780794	99	NA	NA
"SPpesmE"	"0.99"	0.994366533447583	138	1225	1225	0.736177417195714	0.01705144	98	NA	NA
"SPpesmE"	"campo_medio"	0.994366533447583	138	1225	1225	NA	NA	100	40.0254097852359	0.97191611878334
"SPpesmF"	"0.25"	0.977848996135357	98	1360	1360	5.01400155838823	0.00521411	97	NA	NA
"SPpesmF"	"0.5"	0.977848996135357	98	1360	1360	2.84293853272046	0.00666059	89	NA	NA
"SPpesmF"	"0.55"	0.977848996135357	98	1360	1360	2.5704265860924	0.006515054	87	NA	NA
"SPpesmF"	"0.6"	0.977848996135357	98	1360	1360	2.34542803884403	0.006933401	86	NA	NA
"SPpesmF"	"0.65"	0.977848996135357	98	1360	1360	2.13081637209066	0.00698788	86	NA	NA
"SPpesmF"	"0.7"	0.977848996135357	98	1360	1360	1.94240025627363	0.008973686	89	NA	NA
"SPpesmF"	"0.75"	0.977848996135357	98	1360	1360	1.75541035911442	0.008107595	91	NA	NA
"SPpesmF"	"0.8"	0.977848996135357	98	1360	1360	1.58125322918735	0.007843122	85	NA	NA
"SPpesmF"	"0.85"	0.977848996135357	98	1360	1360	1.4014125644354	0.008203606	80	NA	NA
"SPpesmF"	"0.9"	0.977848996135357	98	1360	1360	1.2102398012521	0.008348991	84	NA	NA
"SPpesmF"	"0.95"	0.977848996135357	98	1360	1360	0.984859168936467	0.00806464	79	NA	NA
"SPpesmF"	"0.99"	0.977848996135357	98	1360	1360	0.692918193986426	0.004365439	83	NA	NA
"SPpesmF"	"campo_medio"	0.977848996135357	98	1360	1360	NA	NA	98	24.0768824160974	0.999949698558511
"SPpesmG"	"0.25"	0.998040177040466	148	1494	1494	4.72396767130353	0.01057078	85	NA	NA
"SPpesmG"	"0.5"	0.998040177040466	148	1494	1494	2.70083388563568	0.01289136	94	NA	NA
"SPpesmG"	"0.55"	0.998040177040466	148	1494	1494	2.458662031512	0.01323684	93	NA	NA
"SPpesmG"	"0.6"	0.998040177040466	148	1494	1494	2.25184743529331	0.01315256	94	NA	NA
"SPpesmG"	"0.65"	0.998040177040466	148	1494	1494	2.03878747033229	0.01518892	89	NA	NA
"SPpesmG"	"0.7"	0.998040177040466	148	1494	1494	1.84646039392201	0.01450379	87	NA	NA
"SPpesmG"	"0.75"	0.998040177040466	148	1494	1494	1.67408285650157	0.01453559	89	NA	NA
"SPpesmG"	"0.8"	0.998040177040466	148	1494	1494	1.51155068339553	0.01521563	86	NA	NA
"SPpesmG"	"0.85"	0.998040177040466	148	1494	1494	1.32949502245417	0.01473135	86	NA	NA
"SPpesmG"	"0.9"	0.998040177040466	148	1494	1494	1.153319826522	0.01496547	86	NA	NA
"SPpesmG"	"0.95"	0.998040177040466	148	1494	1494	0.938125311812164	0.01551239	87	NA	NA
"SPpesmG"	"campo_medio"	0.998040177040466	148	1494	1494	NA	NA	100	40.6360622007122	0.999611916995891
"SPpesmG"	"0.99"	0.998040177040466	148	1494	1494	0.66821158694542	0.007996659	84	NA	NA
"SPpesmI"	"0.25"	0.999741863075196	186	1963	1963	4.14173441767708	0.0113542	100	NA	NA
"SPpesmI"	"0.5"	0.999741863075196	186	1963	1963	2.36155059385408	0.0138893	100	NA	NA
"SPpesmI"	"0.55"	0.999741863075196	186	1963	1963	2.14578889211219	0.01301683	100	NA	NA
"SPpesmI"	"0.6"	0.999741863075196	186	1963	1963	1.95962983127527	0.01430787	98	NA	NA
"SPpesmI"	"0.65"	0.999741863075196	186	1963	1963	1.78387799118401	0.01472005	99	NA	NA
"SPpesmI"	"0.7"	0.999741863075196	186	1963	1963	1.62210946505954	0.01466292	100	NA	NA
"SPpesmI"	"0.75"	0.999741863075196	186	1963	1963	1.46331185895663	0.014594	100	NA	NA
"SPpesmI"	"0.8"	0.999741863075196	186	1963	1963	1.31359986818162	0.01490865	100	NA	NA
"SPpesmI"	"0.85"	0.999741863075196	186	1963	1963	1.15740210634224	0.01479775	100	NA	NA
"SPpesmI"	"0.9"	0.999741863075196	186	1963	1963	1.00018523500675	0.01495372	100	NA	NA
"SPpesmI"	"0.95"	0.999741863075196	186	1963	1963	0.826077989162181	0.01432514	96	NA	NA
"SPpesmI"	"0.99"	0.999741863075196	186	1963	1963	0.575730470383248	0.007840958	100	NA	NA
"SPpesmI"	"campo_medio"	0.999741863075196	186	1963	1963	NA	NA	98	53.8884290477479	0.697952553623247
"SPpesmJ"	"0.25"	0.999736929472974	187	1742	1742	4.39291224831302	0.01251166	100	NA	NA
"SPpesmJ"	"0.5"	0.999736929472974	187	1742	1742	2.50358123576137	0.01535225	100	NA	NA
"SPpesmJ"	"0.55"	0.999736929472974	187	1742	1742	2.27809264171667	0.01654502	100	NA	NA
"SPpesmJ"	"0.6"	0.999736929472974	187	1742	1742	2.06598942653569	0.01696747	100	NA	NA
"SPpesmJ"	"0.65"	0.999736929472974	187	1742	1742	1.87901990261744	0.01781273	99	NA	NA
"SPpesmJ"	"0.7"	0.999736929472974	187	1742	1742	1.71822325797493	0.01731717	100	NA	NA
"SPpesmJ"	"0.75"	0.999736929472974	187	1742	1742	1.55003834774603	0.01841908	98	NA	NA
"SPpesmJ"	"0.8"	0.999736929472974	187	1742	1742	1.40094489223801	0.01793925	100	NA	NA
"SPpesmJ"	"0.85"	0.999736929472974	187	1742	1742	1.23516646363318	0.01779657	100	NA	NA
"SPpesmJ"	"0.9"	0.999736929472974	187	1742	1742	1.06457371343196	0.01771393	100	NA	NA
"SPpesmJ"	"0.95"	0.999736929472974	187	1742	1742	0.877342343495172	0.01755597	100	NA	NA
"SPpesmJ"	"0.99"	0.999736929472974	187	1742	1742	0.619451306773612	0.009607395	100	NA	NA
"SPpesmJ"	"campo_medio"	0.999736929472974	187	1742	1742	NA	NA	100	62.4361123929899	0.476575718247326
"SPpesmK"	"0.25"	1	162	1796	1796	4.33676792055019	0.009604437	63	NA	NA
"SPpesmK"	"0.5"	1	162	1796	1796	2.4624642701503	0.01166035	74	NA	NA
"SPpesmK"	"0.55"	1	162	1796	1796	2.24336044896195	0.01229214	80	NA	NA
"SPpesmK"	"0.6"	1	162	1796	1796	2.03965359879446	0.01374134	71	NA	NA
"SPpesmK"	"0.65"	1	162	1796	1796	1.87468285604991	0.01367872	69	NA	NA
"SPpesmK"	"0.7"	1	162	1796	1796	1.69126470901904	0.01363743	67	NA	NA
"SPpesmK"	"0.75"	1	162	1796	1796	1.52565208606761	0.01305111	64	NA	NA
"SPpesmK"	"0.8"	1	162	1796	1796	1.36732866565973	0.01330371	72	NA	NA
"SPpesmK"	"0.85"	1	162	1796	1796	1.21463915495416	0.01340701	72	NA	NA
"SPpesmK"	"0.9"	1	162	1796	1796	1.04865442094733	0.01308287	65	NA	NA
"SPpesmK"	"0.95"	1	162	1796	1796	0.861861643926688	0.01343834	73	NA	NA
"SPpesmK"	"campo_medio"	1	162	1796	1796	NA	NA	92	43.027477193009	0.999965745164456
"SPpesmK"	"0.99"	1	162	1796	1796	0.603326414402815	0.007137206	73	NA	NA
