"SiteCode"	"kernel_percentil"	"par.value"	"par.class"	"par.method"	"GOF"	"p"	"J"	"S"
"1831"	"PRvent"	"0.55"	0.0243462189050185	"m"	"CL"	98	0.340772625042584	1241	101
"1832"	"PRvent"	"0.55"	0.0517080078104723	"m"	"CaCL"	98	0.340772625042584	1241	101
"1833"	"PRvent"	"0.6"	7579.28159839618	"theta"	"H01"	99	0.340772625042584	1241	101
"1834"	"PRvent"	"0.6"	3858.78075604183	"theta"	"E05"	99	0.340772625042584	1241	101
"1835"	"PRvent"	"0.6"	0.0222287123984595	"m"	"CL"	99	0.340772625042584	1241	101
"1836"	"PRvent"	"0.6"	0.0431045756802109	"m"	"CaCL"	99	0.340772625042584	1241	101
"1837"	"PRvent"	"0.65"	7946.74684774202	"theta"	"H01"	99	0.340772625042584	1241	101
"1838"	"PRvent"	"0.65"	4049.44834298227	"theta"	"E05"	99	0.340772625042584	1241	101
"1839"	"PRvent"	"0.65"	0.0202139187471844	"m"	"CL"	99	0.340772625042584	1241	101
"1840"	"PRvent"	"0.65"	0.0356447679590297	"m"	"CaCL"	99	0.340772625042584	1241	101
"1841"	"PRvent"	"0.7"	6066.66975852289	"theta"	"H01"	100	0.340772625042584	1241	101
"1842"	"PRvent"	"0.7"	3077.46816878871	"theta"	"E05"	100	0.340772625042584	1241	101
"1843"	"PRvent"	"0.7"	0.0182832194790864	"m"	"CL"	100	0.340772625042584	1241	101
"1844"	"PRvent"	"0.7"	0.0291608451052639	"m"	"CaCL"	100	0.340772625042584	1241	101
"1845"	"PRvent"	"0.75"	6196.10217372197	"theta"	"H01"	100	0.340772625042584	1241	101
"1846"	"PRvent"	"0.75"	3144.10224946908	"theta"	"E05"	100	0.340772625042584	1241	101
"1847"	"PRvent"	"0.75"	0.0165379403923126	"m"	"CL"	100	0.340772625042584	1241	101
"1848"	"PRvent"	"0.75"	0.0238592949018331	"m"	"CaCL"	100	0.340772625042584	1241	101
"1849"	"PRvent"	"0.8"	6232.4460989726	"theta"	"H01"	100	0.340772625042584	1241	101
"1850"	"PRvent"	"0.8"	3162.82018474984	"theta"	"E05"	100	0.340772625042584	1241	101
"1851"	"PRvent"	"0.8"	0.0148712367590009	"m"	"CL"	100	0.340772625042584	1241	101
"1852"	"PRvent"	"0.8"	0.0192925189888532	"m"	"CaCL"	100	0.340772625042584	1241	101
"1853"	"PRvent"	"0.85"	6498.16611936743	"theta"	"H01"	100	0.340772625042584	1241	101
"1854"	"PRvent"	"0.85"	3299.77121952556	"theta"	"E05"	100	0.340772625042584	1241	101
"1855"	"PRvent"	"0.85"	0.0131400008697932	"m"	"CL"	100	0.340772625042584	1241	101
"1856"	"PRvent"	"0.85"	0.0150621007586001	"m"	"CaCL"	100	0.340772625042584	1241	101
"1857"	"PRvent"	"0.9"	6235.14419349319	"theta"	"H01"	100	0.340772625042584	1241	101
"1858"	"PRvent"	"0.9"	3164.20989404664	"theta"	"E05"	100	0.340772625042584	1241	101
"1859"	"PRvent"	"0.9"	0.0114370124655337	"m"	"CL"	100	0.340772625042584	1241	101
"1860"	"PRvent"	"0.9"	0.0114109013152475	"m"	"CaCL"	100	0.340772625042584	1241	101
"1861"	"PRvent"	"0.95"	6120.92767811396	"theta"	"H01"	100	0.340772625042584	1241	101
"1862"	"PRvent"	"0.95"	3105.39606049359	"theta"	"E05"	100	0.340772625042584	1241	101
"1863"	"PRvent"	"0.95"	0.00927234995526078	"m"	"CL"	100	0.340772625042584	1241	101
"1864"	"PRvent"	"0.95"	0.00750022667832559	"m"	"CaCL"	100	0.340772625042584	1241	101
"1865"	"PRvent"	"0.99"	6107.75437963179	"theta"	"H01"	100	0.340772625042584	1241	101
"1866"	"PRvent"	"0.99"	3098.61476991573	"theta"	"E05"	100	0.340772625042584	1241	101
"1867"	"PRvent"	"0.99"	0.00662527250510917	"m"	"CL"	100	0.340772625042584	1241	101
"1868"	"PRvent"	"0.99"	0.00382914888205643	"m"	"CaCL"	100	0.340772625042584	1241	101
"1869"	"PRvent"	"campo_medio"	6.3856709705162e-05	"U"	"H01"	99	0.340772625042584	1241	101
"1870"	"PRvent"	"campo_medio"	0.000127697714614684	"U"	"E05"	99	0.340772625042584	1241	101
"1871"	"PRvent"	"campo_medio"	85.5511790702368	"sd_k"	"CL"	99	0.340772625042584	1241	101
"1872"	"PRvent"	"campo_medio"	335.664541200949	"sd_k"	"CaCL"	99	0.340772625042584	1241	101
"1873"	"RScach1"	"0.25"	587.670927283844	"theta"	"H01"	99	0.151225472114475	1547	30
"1874"	"RScach1"	"0.25"	294.572917636734	"theta"	"E05"	99	0.151225472114475	1547	30
"1875"	"RScach1"	"0.25"	0.0423948918944526	"m"	"CL"	99	0.151225472114475	1547	30
"1876"	"RScach1"	"0.25"	0.156791250869064	"m"	"CaCL"	99	0.151225472114475	1547	30
"1877"	"RScach1"	"0.5"	471.763881692523	"theta"	"H01"	99	0.151225472114475	1547	30
"1878"	"RScach1"	"0.5"	236.356549567004	"theta"	"E05"	99	0.151225472114475	1547	30
"1879"	"RScach1"	"0.5"	0.0239825588307478	"m"	"CL"	99	0.151225472114475	1547	30
"1880"	"RScach1"	"0.5"	0.0501748170430249	"m"	"CaCL"	99	0.151225472114475	1547	30
"1881"	"RScach1"	"0.55"	481.155168157133	"theta"	"H01"	99	0.151225472114475	1547	30
"1882"	"RScach1"	"0.55"	241.071337598248	"theta"	"E05"	99	0.151225472114475	1547	30
"1883"	"RScach1"	"0.55"	0.0216871005079852	"m"	"CL"	99	0.151225472114475	1547	30
"1884"	"RScach1"	"0.55"	0.0410296436397301	"m"	"CaCL"	99	0.151225472114475	1547	30
"1885"	"RScach1"	"0.6"	505.190058362516	"theta"	"H01"	100	0.151225472114475	1547	30
"1886"	"RScach1"	"0.6"	253.13950730179	"theta"	"E05"	100	0.151225472114475	1547	30
"1887"	"RScach1"	"0.6"	0.0197592176789257	"m"	"CL"	100	0.151225472114475	1547	30
"1888"	"RScach1"	"0.6"	0.0340591850318582	"m"	"CaCL"	100	0.151225472114475	1547	30
"1889"	"RScach1"	"0.65"	238.798168888409	"theta"	"H01"	98	0.151225472114475	1547	30
"1890"	"RScach1"	"0.65"	119.520062779014	"theta"	"E05"	98	0.151225472114475	1547	30
"1891"	"RScach1"	"0.65"	0.0179651270514605	"m"	"CL"	98	0.151225472114475	1547	30
"1892"	"RScach1"	"0.65"	0.028154987990519	"m"	"CaCL"	98	0.151225472114475	1547	30
"1893"	"RScach1"	"0.7"	244.829572485585	"theta"	"H01"	98	0.151225472114475	1547	30
"1894"	"RScach1"	"0.7"	122.54198267451	"theta"	"E05"	98	0.151225472114475	1547	30
"1895"	"RScach1"	"0.7"	0.0164175806366863	"m"	"CL"	98	0.151225472114475	1547	30
"1896"	"RScach1"	"0.7"	0.0235132724810724	"m"	"CaCL"	98	0.151225472114475	1547	30
"1897"	"RScach1"	"0.75"	247.200870563305	"theta"	"H01"	97	0.151225472114475	1547	30
"1898"	"RScach1"	"0.75"	123.730119129783	"theta"	"E05"	97	0.151225472114475	1547	30
"1899"	"RScach1"	"0.75"	0.0149167030470439	"m"	"CL"	97	0.151225472114475	1547	30
"1900"	"RScach1"	"0.75"	0.019410666540742	"m"	"CaCL"	97	0.151225472114475	1547	30
"1901"	"RScach1"	"0.8"	244.730379464112	"theta"	"H01"	95	0.151225472114475	1547	30
"1902"	"RScach1"	"0.8"	122.492282638835	"theta"	"E05"	95	0.151225472114475	1547	30
"1903"	"RScach1"	"0.8"	0.0133121497919435	"m"	"CL"	95	0.151225472114475	1547	30
"1904"	"RScach1"	"0.8"	0.015459347237172	"m"	"CaCL"	95	0.151225472114475	1547	30
"1905"	"RScach1"	"0.85"	247.113912907453	"theta"	"H01"	97	0.151225472114475	1547	30
"1906"	"RScach1"	"0.85"	123.686548660151	"theta"	"E05"	97	0.151225472114475	1547	30
"1907"	"RScach1"	"0.85"	0.0117434550275911	"m"	"CL"	97	0.151225472114475	1547	30
"1908"	"RScach1"	"0.85"	0.0120305792547943	"m"	"CaCL"	97	0.151225472114475	1547	30
"1909"	"RScach1"	"0.9"	223.070974966366	"theta"	"H01"	100	0.151225472114475	1547	30
"1910"	"RScach1"	"0.9"	111.64098538875	"theta"	"E05"	100	0.151225472114475	1547	30
"1911"	"RScach1"	"0.9"	0.0101945582035836	"m"	"CL"	100	0.151225472114475	1547	30
"1912"	"RScach1"	"0.9"	0.00906633119761813	"m"	"CaCL"	100	0.151225472114475	1547	30
"1913"	"RScach1"	"0.95"	224.778241270149	"theta"	"H01"	96	0.151225472114475	1547	30
"1914"	"RScach1"	"0.95"	112.496247712777	"theta"	"E05"	96	0.151225472114475	1547	30
"1915"	"RScach1"	"0.95"	0.00831665843097115	"m"	"CL"	96	0.151225472114475	1547	30
"1916"	"RScach1"	"0.95"	0.00603382195460085	"m"	"CaCL"	96	0.151225472114475	1547	30
"1917"	"RScach1"	"0.99"	201.768595162181	"theta"	"H01"	100	0.151225472114475	1547	30
"1918"	"RScach1"	"0.99"	100.970518024104	"theta"	"E05"	100	0.151225472114475	1547	30
"1919"	"RScach1"	"0.99"	0.00593470625805351	"m"	"CL"	100	0.151225472114475	1547	30
"1920"	"RScach1"	"0.99"	0.00307250937613638	"m"	"CaCL"	100	0.151225472114475	1547	30
"1921"	"RScach1"	"campo_medio"	2.19511997584891e-05	"U"	"H01"	100	0.151225472114475	1547	30
"1922"	"RScach1"	"campo_medio"	4.39008474722736e-05	"U"	"E05"	100	0.151225472114475	1547	30
"1923"	"RScach1"	"campo_medio"	110.94862612669	"sd_k"	"CL"	100	0.151225472114475	1547	30
"1924"	"RScach1"	"campo_medio"	63645.7155194836	"sd_k"	"CaCL"	100	0.151225472114475	1547	30
"1925"	"RScach2"	"0.25"	1218.99314444654	"theta"	"H01"	60	0.104325049309665	1904	48
"1926"	"RScach2"	"0.25"	613.253884309959	"theta"	"E05"	60	0.104325049309665	1904	48
"1927"	"RScach2"	"0.25"	0.0376217307387746	"m"	"CL"	60	0.104325049309665	1904	48
"1928"	"RScach2"	"0.25"	0.12347308585332	"m"	"CaCL"	60	0.104325049309665	1904	48
"1929"	"RScach2"	"0.5"	1025.67153533748	"theta"	"H01"	86	0.104325049309665	1904	48
"1930"	"RScach2"	"0.5"	515.492401662953	"theta"	"E05"	86	0.104325049309665	1904	48
"1931"	"RScach2"	"0.5"	0.0216503721007738	"m"	"CL"	86	0.104325049309665	1904	48
"1932"	"RScach2"	"0.5"	0.0408907889873353	"m"	"CaCL"	86	0.104325049309665	1904	48
"1933"	"RScach2"	"0.55"	1034.36399692881	"theta"	"H01"	92	0.104325049309665	1904	48
"1934"	"RScach2"	"0.55"	519.884015890043	"theta"	"E05"	92	0.104325049309665	1904	48
"1935"	"RScach2"	"0.55"	0.0195313204188254	"m"	"CL"	92	0.104325049309665	1904	48
"1936"	"RScach2"	"0.55"	0.0332780576874532	"m"	"CaCL"	92	0.104325049309665	1904	48
"1937"	"RScach2"	"0.6"	580.993160172814	"theta"	"H01"	99	0.104325049309665	1904	48
"1938"	"RScach2"	"0.6"	291.345821289471	"theta"	"E05"	99	0.104325049309665	1904	48
"1939"	"RScach2"	"0.6"	0.0178940429610622	"m"	"CL"	99	0.104325049309665	1904	48
"1940"	"RScach2"	"0.6"	0.0279326224920696	"m"	"CaCL"	99	0.104325049309665	1904	48
"1941"	"RScach2"	"0.65"	588.093165819861	"theta"	"H01"	100	0.104325049309665	1904	48
"1942"	"RScach2"	"0.65"	294.916774662839	"theta"	"E05"	100	0.104325049309665	1904	48
"1943"	"RScach2"	"0.65"	0.0163056655149441	"m"	"CL"	100	0.104325049309665	1904	48
"1944"	"RScach2"	"0.65"	0.0231937952503376	"m"	"CaCL"	100	0.104325049309665	1904	48
"1945"	"RScach2"	"0.7"	586.948631561292	"theta"	"H01"	99	0.104325049309665	1904	48
"1946"	"RScach2"	"0.7"	294.341112955412	"theta"	"E05"	99	0.104325049309665	1904	48
"1947"	"RScach2"	"0.7"	0.0148446967622025	"m"	"CL"	99	0.104325049309665	1904	48
"1948"	"RScach2"	"0.7"	0.0192237195327684	"m"	"CaCL"	99	0.104325049309665	1904	48
"1949"	"RScach2"	"0.75"	608.955788724666	"theta"	"H01"	99	0.104325049309665	1904	48
"1950"	"RScach2"	"0.75"	305.411128777471	"theta"	"E05"	99	0.104325049309665	1904	48
"1951"	"RScach2"	"0.75"	0.0134010820284745	"m"	"CL"	99	0.104325049309665	1904	48
"1952"	"RScach2"	"0.75"	0.0156665904937014	"m"	"CaCL"	99	0.104325049309665	1904	48
"1953"	"RScach2"	"0.8"	582.503381271027	"theta"	"H01"	100	0.104325049309665	1904	48
"1954"	"RScach2"	"0.8"	292.105366729926	"theta"	"E05"	100	0.104325049309665	1904	48
"1955"	"RScach2"	"0.8"	0.012005931934124	"m"	"CL"	100	0.104325049309665	1904	48
"1956"	"RScach2"	"0.8"	0.0125743780777973	"m"	"CaCL"	100	0.104325049309665	1904	48
"1957"	"RScach2"	"0.85"	572.368035810514	"theta"	"H01"	99	0.104325049309665	1904	48
"1958"	"RScach2"	"0.85"	287.008152685285	"theta"	"E05"	99	0.104325049309665	1904	48
"1959"	"RScach2"	"0.85"	0.0106060676022998	"m"	"CL"	99	0.104325049309665	1904	48
"1960"	"RScach2"	"0.85"	0.00981303939775241	"m"	"CaCL"	99	0.104325049309665	1904	48
"1961"	"RScach2"	"0.9"	568.323034831427	"theta"	"H01"	100	0.104325049309665	1904	48
"1962"	"RScach2"	"0.9"	284.974007944701	"theta"	"E05"	100	0.104325049309665	1904	48
"1963"	"RScach2"	"0.9"	0.00920276124439599	"m"	"CL"	100	0.104325049309665	1904	48
"1964"	"RScach2"	"0.9"	0.00738807116876692	"m"	"CaCL"	100	0.104325049309665	1904	48
"1965"	"RScach2"	"0.95"	591.417916673719	"theta"	"H01"	100	0.104325049309665	1904	48
"1966"	"RScach2"	"0.95"	296.58904871758	"theta"	"E05"	100	0.104325049309665	1904	48
"1967"	"RScach2"	"0.95"	0.0075239593053902	"m"	"CL"	100	0.104325049309665	1904	48
"1968"	"RScach2"	"0.95"	0.00493841560643073	"m"	"CaCL"	100	0.104325049309665	1904	48
"1969"	"RScach2"	"0.99"	311.376881496768	"theta"	"H01"	99	0.104325049309665	1904	48
"1970"	"RScach2"	"0.99"	155.931308588827	"theta"	"E05"	99	0.104325049309665	1904	48
"1971"	"RScach2"	"0.99"	0.00534921239272025	"m"	"CL"	99	0.104325049309665	1904	48
"1972"	"RScach2"	"0.99"	0.00249617164022344	"m"	"CaCL"	99	0.104325049309665	1904	48
"1973"	"RScach2"	"campo_medio"	4.90408086753042e-05	"U"	"H01"	99	0.104325049309665	1904	48
"1974"	"RScach2"	"campo_medio"	9.80729856634184e-05	"U"	"E05"	99	0.104325049309665	1904	48
"1975"	"RScach2"	"campo_medio"	51.7711616534857	"sd_k"	"CL"	99	0.104325049309665	1904	48
"1976"	"RScach2"	"campo_medio"	169.912390844288	"sd_k"	"CaCL"	99	0.104325049309665	1904	48
"1977"	"RScach3"	"0.25"	1504.37029189302	"theta"	"H01"	33	0.102843143491402	1228	71
"1978"	"RScach3"	"0.25"	761.241061446355	"theta"	"E05"	33	0.102843143491402	1228	71
"1979"	"RScach3"	"0.25"	0.0469341512467912	"m"	"CL"	33	0.102843143491402	1228	71
"1980"	"RScach3"	"0.25"	0.192164295301763	"m"	"CaCL"	33	0.102843143491402	1228	71
"1981"	"RScach3"	"0.5"	1271.47332665936	"theta"	"H01"	77	0.102843143491402	1228	71
"1982"	"RScach3"	"0.5"	642.192041173192	"theta"	"E05"	77	0.102843143491402	1228	71
"1983"	"RScach3"	"0.5"	0.0269362294817311	"m"	"CL"	77	0.102843143491402	1228	71
"1984"	"RScach3"	"0.5"	0.0632948488730315	"m"	"CaCL"	77	0.102843143491402	1228	71
"1985"	"RScach3"	"0.55"	1291.96486084629	"theta"	"H01"	72	0.102843143491402	1228	71
"1986"	"RScach3"	"0.55"	652.64881869112	"theta"	"E05"	72	0.102843143491402	1228	71
"1987"	"RScach3"	"0.55"	0.0243796575888647	"m"	"CL"	72	0.102843143491402	1228	71
"1988"	"RScach3"	"0.55"	0.0518501436489499	"m"	"CaCL"	72	0.102843143491402	1228	71
"1989"	"RScach3"	"0.6"	1301.55391276269	"theta"	"H01"	68	0.102843143491402	1228	71
"1990"	"RScach3"	"0.6"	657.543265008793	"theta"	"E05"	68	0.102843143491402	1228	71
"1991"	"RScach3"	"0.6"	0.0221557266559644	"m"	"CL"	68	0.102843143491402	1228	71
"1992"	"RScach3"	"0.6"	0.0428219812963939	"m"	"CaCL"	68	0.102843143491402	1228	71
"1993"	"RScach3"	"0.65"	1213.50608830966	"theta"	"H01"	73	0.102843143491402	1228	71
"1994"	"RScach3"	"0.65"	612.630062870338	"theta"	"E05"	73	0.102843143491402	1228	71
"1995"	"RScach3"	"0.65"	0.0202119009504957	"m"	"CL"	73	0.102843143491402	1228	71
"1996"	"RScach3"	"0.65"	0.0356376520399583	"m"	"CaCL"	73	0.102843143491402	1228	71
"1997"	"RScach3"	"0.7"	906.16894225756	"theta"	"H01"	100	0.102843143491402	1228	71
"1998"	"RScach3"	"0.7"	456.351721730986	"theta"	"E05"	100	0.102843143491402	1228	71
"1999"	"RScach3"	"0.7"	0.0183473238821664	"m"	"CL"	100	0.102843143491402	1228	71
"2000"	"RScach3"	"0.7"	0.0293656903949099	"m"	"CaCL"	100	0.102843143491402	1228	71
"2001"	"RScach3"	"0.75"	916.905730237276	"theta"	"H01"	100	0.102843143491402	1228	71
"2002"	"RScach3"	"0.75"	461.79837189017	"theta"	"E05"	100	0.102843143491402	1228	71
"2003"	"RScach3"	"0.75"	0.0166611755110673	"m"	"CL"	100	0.102843143491402	1228	71
"2004"	"RScach3"	"0.75"	0.024216202478082	"m"	"CaCL"	100	0.102843143491402	1228	71
"2005"	"RScach3"	"0.8"	931.118688457202	"theta"	"H01"	100	0.102843143491402	1228	71
"2006"	"RScach3"	"0.8"	469.009878569128	"theta"	"E05"	100	0.102843143491402	1228	71
"2007"	"RScach3"	"0.8"	0.0149401560419415	"m"	"CL"	100	0.102843143491402	1228	71
"2008"	"RScach3"	"0.8"	0.019471751907832	"m"	"CaCL"	100	0.102843143491402	1228	71
"2009"	"RScach3"	"0.85"	926.013738286457	"theta"	"H01"	98	0.102843143491402	1228	71
"2010"	"RScach3"	"0.85"	466.419491943758	"theta"	"E05"	98	0.102843143491402	1228	71
"2011"	"RScach3"	"0.85"	0.0132459632303685	"m"	"CL"	98	0.102843143491402	1228	71
"2012"	"RScach3"	"0.85"	0.0153060049999508	"m"	"CaCL"	98	0.102843143491402	1228	71
"2013"	"RScach3"	"0.9"	927.661461924023	"theta"	"H01"	100	0.102843143491402	1228	71
"2014"	"RScach3"	"0.9"	467.255567404357	"theta"	"E05"	100	0.102843143491402	1228	71
"2015"	"RScach3"	"0.9"	0.0114118817001187	"m"	"CL"	100	0.102843143491402	1228	71
"2016"	"RScach3"	"0.9"	0.0113608096277131	"m"	"CaCL"	100	0.102843143491402	1228	71
"2017"	"RScach3"	"0.95"	958.258579772401	"theta"	"H01"	100	0.102843143491402	1228	71
"2018"	"RScach3"	"0.95"	482.784919685601	"theta"	"E05"	100	0.102843143491402	1228	71
"2019"	"RScach3"	"0.95"	0.00932268150569382	"m"	"CL"	100	0.102843143491402	1228	71
"2020"	"RScach3"	"0.95"	0.007581872128283	"m"	"CaCL"	100	0.102843143491402	1228	71
"2021"	"RScach3"	"0.99"	928.776614811255	"theta"	"H01"	100	0.102843143491402	1228	71
"2022"	"RScach3"	"0.99"	467.821422315189	"theta"	"E05"	100	0.102843143491402	1228	71
"2023"	"RScach3"	"0.99"	0.00658691977397996	"m"	"CL"	100	0.102843143491402	1228	71
"2024"	"RScach3"	"0.99"	0.00378494443709799	"m"	"CaCL"	100	0.102843143491402	1228	71
"2025"	"RScach3"	"campo_medio"	0.000346316950762393	"U"	"H01"	100	0.102843143491402	1228	71
"2026"	"RScach3"	"campo_medio"	0.000692165445676052	"U"	"E05"	100	0.102843143491402	1228	71
"2027"	"RScach3"	"campo_medio"	4.86530212178802	"sd_k"	"CL"	100	0.102843143491402	1228	71
"2028"	"RScach3"	"campo_medio"	141.421356254521	"sd_k"	"CaCL"	100	0.102843143491402	1228	71
"2029"	"RScach4"	"0.25"	637.823062050827	"theta"	"H01"	74	0.072361253275373	1095	48
"2030"	"RScach4"	"0.25"	321.491392510655	"theta"	"E05"	74	0.072361253275373	1095	48
"2031"	"RScach4"	"0.25"	0.0502990813092694	"m"	"CL"	74	0.072361253275373	1095	48
"2032"	"RScach4"	"0.25"	0.220706369249244	"m"	"CaCL"	74	0.072361253275373	1095	48
"2033"	"RScach4"	"0.5"	482.327530061287	"theta"	"H01"	99	0.072361253275373	1095	48
"2034"	"RScach4"	"0.5"	242.634658019016	"theta"	"E05"	99	0.072361253275373	1095	48
"2035"	"RScach4"	"0.5"	0.0285530224217698	"m"	"CL"	99	0.072361253275373	1095	48
"2036"	"RScach4"	"0.5"	0.0711211766799662	"m"	"CaCL"	99	0.072361253275373	1095	48
"2037"	"RScach4"	"0.55"	517.75407139524	"theta"	"H01"	98	0.072361253275373	1095	48
"2038"	"RScach4"	"0.55"	260.573181349194	"theta"	"E05"	98	0.072361253275373	1095	48
"2039"	"RScach4"	"0.55"	0.025902237354683	"m"	"CL"	98	0.072361253275373	1095	48
"2040"	"RScach4"	"0.55"	0.058528759299616	"m"	"CaCL"	98	0.072361253275373	1095	48
"2041"	"RScach4"	"0.6"	507.100373281159	"theta"	"H01"	99	0.072361253275373	1095	48
"2042"	"RScach4"	"0.6"	255.176895386781	"theta"	"E05"	99	0.072361253275373	1095	48
"2043"	"RScach4"	"0.6"	0.023530958103497	"m"	"CL"	99	0.072361253275373	1095	48
"2044"	"RScach4"	"0.6"	0.0483029863203971	"m"	"CaCL"	99	0.072361253275373	1095	48
"2045"	"RScach4"	"0.65"	509.49930946922	"theta"	"H01"	100	0.072361253275373	1095	48
"2046"	"RScach4"	"0.65"	256.391871460203	"theta"	"E05"	100	0.072361253275373	1095	48
"2047"	"RScach4"	"0.65"	0.0213607707984133	"m"	"CL"	100	0.072361253275373	1095	48
"2048"	"RScach4"	"0.65"	0.0398041725909132	"m"	"CaCL"	100	0.072361253275373	1095	48
"2049"	"RScach4"	"0.7"	509.890099311984	"theta"	"H01"	100	0.072361253275373	1095	48
"2050"	"RScach4"	"0.7"	256.589799665255	"theta"	"E05"	100	0.072361253275373	1095	48
"2051"	"RScach4"	"0.7"	0.0195053839399342	"m"	"CL"	100	0.072361253275373	1095	48
"2052"	"RScach4"	"0.7"	0.0331897336481054	"m"	"CaCL"	100	0.072361253275373	1095	48
"2053"	"RScach4"	"0.75"	380.439616891751	"theta"	"H01"	91	0.072361253275373	1095	48
"2054"	"RScach4"	"0.75"	191.13270668028	"theta"	"E05"	91	0.072361253275373	1095	48
"2055"	"RScach4"	"0.75"	0.0177103490341435	"m"	"CL"	91	0.072361253275373	1095	48
"2056"	"RScach4"	"0.75"	0.027362073249953	"m"	"CaCL"	91	0.072361253275373	1095	48
"2057"	"RScach4"	"0.8"	375.310856765552	"theta"	"H01"	95	0.072361253275373	1095	48
"2058"	"RScach4"	"0.8"	188.543756768096	"theta"	"E05"	95	0.072361253275373	1095	48
"2059"	"RScach4"	"0.8"	0.015821978320455	"m"	"CL"	95	0.072361253275373	1095	48
"2060"	"RScach4"	"0.8"	0.0218381744408761	"m"	"CaCL"	95	0.072361253275373	1095	48
"2061"	"RScach4"	"0.85"	377.821039697173	"theta"	"H01"	94	0.072361253275373	1095	48
"2062"	"RScach4"	"0.85"	189.810831445249	"theta"	"E05"	94	0.072361253275373	1095	48
"2063"	"RScach4"	"0.85"	0.0140126321437805	"m"	"CL"	94	0.072361253275373	1095	48
"2064"	"RScach4"	"0.85"	0.0171290865150225	"m"	"CaCL"	94	0.072361253275373	1095	48
"2065"	"RScach4"	"0.9"	396.97386224236	"theta"	"H01"	99	0.072361253275373	1095	48
"2066"	"RScach4"	"0.9"	199.481331723255	"theta"	"E05"	99	0.072361253275373	1095	48
"2067"	"RScach4"	"0.9"	0.0121243497115509	"m"	"CL"	99	0.072361253275373	1095	48
"2068"	"RScach4"	"0.9"	0.0128236503985985	"m"	"CaCL"	99	0.072361253275373	1095	48
"2069"	"RScach4"	"0.95"	390.709656364578	"theta"	"H01"	93	0.072361253275373	1095	48
"2070"	"RScach4"	"0.95"	196.317938593679	"theta"	"E05"	93	0.072361253275373	1095	48
"2071"	"RScach4"	"0.95"	0.00993904620333636	"m"	"CL"	93	0.072361253275373	1095	48
"2072"	"RScach4"	"0.95"	0.00861755729508254	"m"	"CaCL"	93	0.072361253275373	1095	48
"2073"	"RScach4"	"0.99"	382.626518688239	"theta"	"H01"	95	0.072361253275373	1095	48
"2074"	"RScach4"	"0.99"	192.236736572875	"theta"	"E05"	95	0.072361253275373	1095	48
"2075"	"RScach4"	"0.99"	0.00700254539409744	"m"	"CL"	95	0.072361253275373	1095	48
"2076"	"RScach4"	"0.99"	0.00427766358043689	"m"	"CaCL"	95	0.072361253275373	1095	48
"2077"	"RScach4"	"campo_medio"	0.000144601379930284	"U"	"H01"	99	0.072361253275373	1095	48
"2078"	"RScach4"	"campo_medio"	0.000289126441590662	"U"	"E05"	99	0.072361253275373	1095	48
"2079"	"RScach4"	"campo_medio"	49.2871723005395	"sd_k"	"CL"	99	0.072361253275373	1095	48
"2080"	"RScach4"	"campo_medio"	165.581918710535	"sd_k"	"CaCL"	99	0.072361253275373	1095	48
"2081"	"RScama"	"0.25"	4068.3059786911	"theta"	"H01"	92	0.559289827066303	2236	69
"2082"	"RScama"	"0.25"	2040.78874032487	"theta"	"E05"	92	0.559289827066303	2236	69
"2083"	"RScama"	"0.25"	0.03487170273844	"m"	"CL"	92	0.559289827066303	2236	69
"2084"	"RScama"	"0.25"	0.10608184595471	"m"	"CaCL"	92	0.559289827066303	2236	69
"2085"	"RScama"	"0.5"	3570.53077973162	"theta"	"H01"	99	0.559289827066303	2236	69
"2086"	"RScama"	"0.5"	1790.37426453722	"theta"	"E05"	99	0.559289827066303	2236	69
"2087"	"RScama"	"0.5"	0.0199533630710454	"m"	"CL"	99	0.559289827066303	2236	69
"2088"	"RScama"	"0.5"	0.0347317743394077	"m"	"CaCL"	99	0.559289827066303	2236	69
"2089"	"RScama"	"0.55"	2946.62288347425	"theta"	"H01"	100	0.559289827066303	2236	69
"2090"	"RScama"	"0.55"	1476.78872464591	"theta"	"E05"	100	0.559289827066303	2236	69
"2091"	"RScama"	"0.55"	0.0181636173569252	"m"	"CL"	100	0.559289827066303	2236	69
"2092"	"RScama"	"0.55"	0.0287805738583645	"m"	"CaCL"	100	0.559289827066303	2236	69
"2093"	"RScama"	"0.6"	2730.2001344987	"theta"	"H01"	98	0.559289827066303	2236	69
"2094"	"RScama"	"0.6"	1368.08463310404	"theta"	"E05"	98	0.559289827066303	2236	69
"2095"	"RScama"	"0.6"	0.0165199656410445	"m"	"CL"	98	0.559289827066303	2236	69
"2096"	"RScama"	"0.6"	0.0238074587216491	"m"	"CaCL"	98	0.559289827066303	2236	69
"2097"	"RScama"	"0.65"	2692.00391227414	"theta"	"H01"	100	0.559289827066303	2236	69
"2098"	"RScama"	"0.65"	1348.90347742484	"theta"	"E05"	100	0.559289827066303	2236	69
"2099"	"RScama"	"0.65"	0.0150032747648006	"m"	"CL"	100	0.559289827066303	2236	69
"2100"	"RScama"	"0.65"	0.0196366267990693	"m"	"CaCL"	100	0.559289827066303	2236	69
"2101"	"RScama"	"0.7"	3030.61630486345	"theta"	"H01"	100	0.559289827066303	2236	69
"2102"	"RScama"	"0.7"	1518.98681739722	"theta"	"E05"	100	0.559289827066303	2236	69
