"SiteCode"	"kernel_percentil"	"GOF"	"p"	"J"	"S"	"DA"	"J_M"	"sd_k"	"sd_k_"	"U"	"U_"	"theta"	"theta_"	"m"	"m_"	"S_M"	"S_M_"	"spp_I"	"spp_I_"
"533"	"RScama"	"0.99"	100	0.559289827066303	2236	69	2236	625286.026660127	0.537787203002386	NA	0.001846616	NA	NA	1156.79749555507	NA	0.0011448127202798	7281.35838399675	NA	NA	0.0763023905097912
"534"	"RScamb1"	"0.25"	100	0.327940858999573	1178	42	1178	193157.165950748	5.3632147084953	NA	0.008044858	NA	NA	1566.51632831418	NA	0.0772618488842513	7554.91210674209	NA	NA	0.479218974423761
"535"	"RScamb1"	"0.5"	100	0.327940858999573	1178	42	1178	193157.165950748	3.05732547907693	NA	0.005910709	NA	NA	1148.47820897668	NA	0.022682802216162	5892.86012625634	NA	NA	0.251660696656242
"536"	"RScamb1"	"0.55"	100	0.327940858999573	1178	42	1178	193157.165950748	2.77679036530649	NA	0.005867936	NA	NA	1140.11816020087	NA	0.0185600436319091	5858.24511675597	NA	NA	0.238259341255751
"537"	"RScamb1"	"0.6"	100	0.327940858999573	1178	42	1178	193157.165950748	2.51813731768497	NA	0.00618101	NA	NA	1201.32559884294	NA	0.0151609859595262	6110.30230075751	NA	NA	0.2397547550138
"538"	"RScamb1"	"0.65"	100	0.327940858999573	1178	42	1178	193157.165950748	2.30603347065075	NA	0.006023077	NA	NA	1170.44413569965	NA	0.012651088417071	5983.52518312069	NA	NA	0.224488149064606
"539"	"RScamb1"	"0.7"	94	0.327940858999573	1178	42	1178	193157.165950748	2.08596802376808	NA	0.004034571	NA	NA	782.45915262193	NA	0.0103031565585451	4313.60642071818	NA	NA	0.143680728792928
"540"	"RScamb1"	"0.75"	90	0.327940858999573	1178	42	1178	193157.165950748	1.88680497201673	NA	0.00346178	NA	NA	670.986961408246	NA	0.00839739860632815	3801.81326734802	NA	NA	0.118166316136547
"541"	"RScamb1"	"0.8"	91	0.327940858999573	1178	42	1178	193157.165950748	1.69819459731158	NA	0.00363519	NA	NA	704.721158209613	NA	0.00678029279725628	3958.5054125142	NA	NA	0.11898490191301
"542"	"RScamb1"	"0.85"	94	0.327940858999573	1178	42	1178	193157.165950748	1.50371622867698	NA	0.003817591	NA	NA	740.217086816762	NA	0.00530034630343954	4121.65051301502	NA	NA	0.119282269690115
"543"	"RScamb1"	"0.9"	92	0.327940858999573	1178	42	1178	193157.165950748	1.29215195720383	NA	0.003862042	NA	NA	748.869390499384	NA	0.00390271974406998	4161.1586591004	NA	NA	0.114176384966504
"544"	"RScamb1"	"0.95"	96	0.327940858999573	1178	42	1178	193157.165950748	1.05723896689368	NA	0.003645766	NA	NA	706.778933117473	NA	0.00260579276525852	3968.01090248959	NA	NA	0.100574259538962
"545"	"RScamb1"	"0.99"	92	0.327940858999573	1178	42	1178	193157.165950748	0.75286151896202	NA	0.003723626	NA	NA	721.929517114617	NA	0.00131789890493532	4037.81409924613	NA	NA	0.0922891868125144
"546"	"RScamb1"	"campo_medio"	97	0.327940858999573	1178	42	1178	193157.165950748	NA	1759.50924940804	NA	4.344727812452e-05	8.3924742936929	NA	0.959251117989995	NA	NA	84.2941322483499	0.00697818059695714	NA
"547"	"RSfaxi"	"0.25"	19	0.470118159409467	1211	74	1211	284656.545522432	5.25029622445096	NA	0.009765052	NA	NA	2807.08756010793	NA	0.102189097598408	12993.9006670038	NA	NA	0.912398746432622
"548"	"RSfaxi"	"0.5"	80	0.470118159409467	1211	74	1211	284656.545522432	3.00522116364117	NA	0.008109958	NA	NA	2327.41979544343	NA	0.0310738727223514	11205.780385523	NA	NA	0.536436227841851
"549"	"RSfaxi"	"0.55"	80	0.470118159409467	1211	74	1211	284656.545522432	2.7322079242502	NA	0.00812527	NA	NA	2331.85007583271	NA	0.0255293540741213	11222.7122534881	NA	NA	0.511569490988605
"550"	"RSfaxi"	"0.6"	86	0.470118159409467	1211	74	1211	284656.545522432	2.48934752775455	NA	0.008329698	NA	NA	2391.01112884503	NA	0.0210894710861665	11448.029535508	NA	NA	0.500850109258711
"551"	"RSfaxi"	"0.65"	80	0.470118159409467	1211	74	1211	284656.545522432	2.25692116120655	NA	0.008471516	NA	NA	2432.06730547341	NA	0.0172620957480236	11603.5452705056	NA	NA	0.486210340486743
"552"	"RSfaxi"	"0.7"	100	0.470118159409467	1211	74	1211	284656.545522432	2.06534187113219	NA	0.006043224	NA	NA	1730.69620930302	NA	0.0144103045360227	8841.84237567725	NA	NA	0.332220387839857
"553"	"RSfaxi"	"0.75"	100	0.470118159409467	1211	74	1211	284656.545522432	1.86183069277815	NA	0.006096784	NA	NA	1746.12914770208	NA	0.0116748146792873	8905.27921624323	NA	NA	0.32021429053883
"554"	"RSfaxi"	"0.8"	99	0.470118159409467	1211	74	1211	284656.545522432	1.66701735793367	NA	0.006192002	NA	NA	1773.56965403089	NA	0.00933507818063005	9017.740944805	NA	NA	0.310416216920231
"555"	"RSfaxi"	"0.85"	100	0.470118159409467	1211	74	1211	284656.545522432	1.4773018404885	NA	0.006166849	NA	NA	1766.32039742601	NA	0.00731469803202389	8988.07173505713	NA	NA	0.294414998181098
"556"	"RSfaxi"	"0.9"	100	0.470118159409467	1211	74	1211	284656.545522432	1.28344824914649	NA	0.005897177	NA	NA	1688.62224021402	NA	0.00550982103428387	8668.20378659007	NA	NA	0.266614260298316
"557"	"RSfaxi"	"0.95"	99	0.470118159409467	1211	74	1211	284656.545522432	1.04803249315003	NA	0.006646834	NA	NA	1904.71850599311	NA	0.00366633811881063	9549.55811134184	NA	NA	0.279408712495827
"558"	"RSfaxi"	"0.99"	100	0.470118159409467	1211	74	1211	284656.545522432	0.741726520428031	NA	0.006114416	NA	NA	1751.21004877266	NA	0.00183263425928182	8926.13463465472	NA	NA	0.229044045676112
"559"	"RSfaxi"	"campo_medio"	100	0.470118159409467	1211	74	1211	284656.545522432	NA	143.412495113723	NA	8.12662121919605e-05	23.1347580382	NA	0.230561558516459	NA	NA	217.878832102178	0.0100183064856637	NA
"560"	"RSmaqu4"	"0.25"	97	0.310748079531233	1531	85	1531	237877.654881159	4.6336767975732	NA	0.005034026	NA	NA	1203.53589645949	NA	0.0526925478810645	6368.57935402404	NA	NA	0.253013123872367
"561"	"RSmaqu4"	"0.5"	92	0.310748079531233	1531	85	1531	237877.654881159	2.67622530902553	NA	0.005301116	NA	NA	1267.7321363286	NA	0.0163068278065592	6642.73883845327	NA	NA	0.197887571004031
"562"	"RSmaqu4"	"0.55"	88	0.310748079531233	1531	85	1531	237877.654881159	2.44110753347846	NA	0.005286564	NA	NA	1264.23361203614	NA	0.0134855027157498	6627.88227318543	NA	NA	0.189176621008144
"563"	"RSmaqu4"	"0.6"	87	0.310748079531233	1531	85	1531	237877.654881159	2.20971044560424	NA	0.005170002	NA	NA	1236.21401039507	NA	0.0109906742348233	6508.54850409561	NA	NA	0.17704111155709
"564"	"RSmaqu4"	"0.65"	66	0.310748079531233	1531	85	1531	237877.654881159	2.0157121306084	NA	0.005179805	NA	NA	1238.57023865172	NA	0.00910829070801509	6518.6075431403	NA	NA	0.170610565746341
"565"	"RSmaqu4"	"0.7"	73	0.310748079531233	1531	85	1531	237877.654881159	1.84536112219603	NA	0.0056808	NA	NA	1359.05019338748	NA	0.00760894762511376	7027.220378304	NA	NA	0.180577248847374
"566"	"RSmaqu4"	"0.75"	82	0.310748079531233	1531	85	1531	237877.654881159	1.65565971402056	NA	0.005455416	NA	NA	1304.83452420586	NA	0.00610487649504676	6799.71232131728	NA	NA	0.166136143602639
"567"	"RSmaqu4"	"0.8"	78	0.310748079531233	1531	85	1531	237877.654881159	1.48804797034787	NA	0.005514197	NA	NA	1318.9718070975	NA	0.0049185789147343	6859.24838726823	NA	NA	0.161301079317742
"568"	"RSmaqu4"	"0.85"	86	0.310748079531233	1531	85	1531	237877.654881159	1.31603644826367	NA	0.005612319	NA	NA	1342.57462693363	NA	0.00383805126609123	6958.31331533295	NA	NA	0.157036456523862
"569"	"RSmaqu4"	"0.9"	75	0.310748079531233	1531	85	1531	237877.654881159	1.13838564136379	NA	0.005341769	NA	NA	1277.50628433484	NA	0.00286565546937258	6684.19444571299	NA	NA	0.142107740046959
"570"	"RSmaqu4"	"0.95"	86	0.310748079531233	1531	85	1531	237877.654881159	0.930368005818152	NA	0.005391195	NA	NA	1289.39078958991	NA	0.00191002476176735	6734.50120516978	NA	NA	0.134264252767277
"571"	"RSmaqu4"	"campo_medio"	97	0.310748079531233	1531	85	1531	237877.654881159	NA	721177.878935519	NA	8.09970845492827e-05	19.2688762505086	NA	0.999901947921834	NA	NA	181.534723033068	0.01258519370241	NA
"572"	"RSmaqu4"	"0.99"	92	0.310748079531233	1531	85	1531	237877.654881159	0.653332576075749	NA	0.003365572	NA	NA	803.294554783022	NA	0.00093986720867004	4574.10481828145	NA	NA	0.0752094984290378
"573"	"RSmorr1"	"0.25"	100	0.658177286403532	2810	109	2810	924739.087396962	3.44950077047164	NA	0.00362362	NA	NA	3363.08597384994	NA	0.0570182793577457	18901.5111717963	NA	NA	0.394006857038313
"574"	"RSmorr1"	"0.5"	99	0.658177286403532	2810	109	2810	924739.087396962	1.9772755871796	NA	0.003747233	NA	NA	3478.24286389237	NA	0.018369011654331	19432.0511267517	NA	NA	0.303989018875956
"575"	"RSmorr1"	"0.55"	100	0.658177286403532	2810	109	2810	924739.087396962	1.7989178190701	NA	0.003861012	NA	NA	3584.26373759875	NA	0.015179619115351	19917.1513001315	NA	NA	0.299960844732654
"576"	"RSmorr1"	"0.6"	100	0.658177286403532	2810	109	2810	924739.087396962	1.64084761340672	NA	0.003582788	NA	NA	3325.05348439203	NA	0.0126124614971597	18725.4380384727	NA	NA	0.267173594582277
"577"	"RSmorr1"	"0.65"	99	0.658177286403532	2810	109	2810	924739.087396962	1.48335219633069	NA	0.003506961	NA	NA	3254.43357935563	NA	0.0102951417774099	18397.3505854353	NA	NA	0.250484516627166
"578"	"RSmorr1"	"0.7"	100	0.658177286403532	2810	109	2810	924739.087396962	1.34888867721604	NA	0.003712032	NA	NA	3445.4469814859	NA	0.00850539084554315	19281.3480181083	NA	NA	0.255023050915074
"579"	"RSmorr1"	"0.75"	100	0.658177286403532	2810	109	2810	924739.087396962	1.22090564695341	NA	0.003659452	NA	NA	3396.46383979245	NA	0.00696241065990256	19055.6835417525	NA	NA	0.241641841595859
"580"	"RSmorr1"	"0.8"	100	0.658177286403532	2810	109	2810	924739.087396962	1.09939281615349	NA	0.003702156	NA	NA	3436.24617809088	NA	0.00564162596373946	19239.0131034112	NA	NA	0.2348517598214
"581"	"RSmorr1"	"0.85"	100	0.658177286403532	2810	109	2810	924739.087396962	0.970944210667354	NA	0.003879495	NA	NA	3601.48874394075	NA	0.00439751341723495	19995.6682427086	NA	NA	0.235138973590265
"582"	"RSmorr1"	"0.9"	99	0.658177286403532	2810	109	2810	924739.087396962	0.842744244572498	NA	0.003799416	NA	NA	3526.86471127929	NA	0.00331104930868619	19654.9134954404	NA	NA	0.219062852945282
"583"	"RSmorr1"	"0.95"	100	0.658177286403532	2810	109	2810	924739.087396962	0.687545076086861	NA	0.002252317	NA	NA	2087.50503787606	NA	0.0022025549244612	12725.0182340116	NA	NA	0.12115584852719
"584"	"RSmorr1"	"0.99"	100	0.658177286403532	2810	109	2810	924739.087396962	0.48442416075989	NA	0.002225502	NA	NA	2062.59677622881	NA	0.0010927627602766	12597.8860502399	NA	NA	0.107525023192995
"585"	"RSmorr1"	"campo_medio"	100	0.658177286403532	2810	109	2810	924739.087396962	NA	167.61915979636	NA	2.72531717443986e-05	25.2027327688207	NA	0.454578548820889	NA	NA	264.889593142476	0.00620490906655536	NA
"586"	"RSpet1"	"0.25"	98	0.722472122747256	826	69	826	298380.986694617	6.34165765429312	NA	0.005263408	NA	NA	1578.80550654192	NA	0.22305666191322	8283.98323813675	NA	NA	0.989808771290304
"587"	"RSpet1"	"0.5"	94	0.722472122747256	826	69	826	298380.986694617	3.63477420594569	NA	0.00592381	NA	NA	1778.07935323492	NA	0.0692898006622664	9119.40030865804	NA	NA	0.750520474077309
"588"	"RSpet1"	"0.55"	93	0.722472122747256	826	69	826	298380.986694617	3.29734860047562	NA	0.007175525	NA	NA	2156.50712481367	NA	0.0567547732085765	10646.8824746708	NA	NA	0.858346358685305
"589"	"RSpet1"	"0.6"	91	0.722472122747256	826	69	826	298380.986694617	3.01624898342011	NA	0.006745305	NA	NA	2026.33224517618	NA	0.0473221260207954	10129.4835776045	NA	NA	0.766065984606485
"590"	"RSpet1"	"0.65"	91	0.722472122747256	826	69	826	298380.986694617	2.75003729479935	NA	0.006680907	NA	NA	2006.85656383328	NA	0.0392172393556051	10051.3778411997	NA	NA	0.72077375835425
"591"	"RSpet1"	"0.7"	99	0.722472122747256	826	69	826	298380.986694617	2.48529055241415	NA	0.007586645	NA	NA	2281.00823386922	NA	0.0319416077888813	11134.4729312039	NA	NA	0.776255450312235
"592"	"RSpet1"	"0.75"	91	0.722472122747256	826	69	826	298380.986694617	2.25010871167714	NA	0.007251158	NA	NA	2179.40362761014	NA	0.0261246029775426	10737.0730349807	NA	NA	0.704982031810006
"593"	"RSpet1"	"0.8"	82	0.722472122747256	826	69	826	298380.986694617	2.03311653276272	NA	0.007841348	NA	NA	2358.1927216897	NA	0.0212896198971425	11433.3690788014	NA	NA	0.725847015371122
"594"	"RSpet1"	"0.85"	83	0.722472122747256	826	69	826	298380.986694617	1.80059134393245	NA	0.008112884	NA	NA	2440.52189097592	NA	0.016668956040824	11749.4484654907	NA	NA	0.709631020326283
"595"	"RSpet1"	"0.9"	92	0.722472122747256	826	69	826	298380.986694617	1.54967771501458	NA	0.009137108	NA	NA	2751.4706479363	NA	0.0123265184786462	12919.3298212683	NA	NA	0.748411260143027
"596"	"RSpet1"	"0.95"	92	0.722472122747256	826	69	826	298380.986694617	1.2663223348862	NA	0.009176766	NA	NA	2763.52352571055	NA	0.00821794929626097	12963.9545603786	NA	NA	0.691080035839044
"597"	"RSpet1"	"0.99"	96	0.722472122747256	826	69	826	298380.986694617	0.891538084905378	NA	0.009567766	NA	NA	2882.40809797514	NA	0.00406690326039444	13401.3849684801	NA	NA	0.631332647693389
"598"	"RSpet1"	"campo_medio"	100	0.722472122747256	826	69	826	298380.986694617	NA	134503.877985012	NA	5.94046308343771e-05	17.7262059766822	NA	0.999474193035304	NA	NA	172.496741322294	0.0214546553110089	NA
"599"	"RSrioz1"	"0.25"	100	0.92867367679881	1205	76	1205	559525.890271283	5.28587589726035	NA	0.004889304	NA	NA	2749.12860961043	NA	0.186099675911964	14627.3293523977	NA	NA	1.10430584501157
"600"	"RSrioz1"	"0.5"	100	0.92867367679881	1205	76	1205	559525.890271283	3.02301591569763	NA	0.005341136	NA	NA	3004.54622432641	NA	0.0602886191883921	15720.7661266813	NA	NA	0.834246884498565
"601"	"RSrioz1"	"0.55"	100	0.92867367679881	1205	76	1205	559525.890271283	2.74957479320031	NA	0.005734465	NA	NA	3227.08148572153	NA	0.0498354449219493	16655.8390016426	NA	NA	0.848478952377093
"602"	"RSrioz1"	"0.6"	100	0.92867367679881	1205	76	1205	559525.890271283	2.4913460615303	NA	0.005817044	NA	NA	3273.82488923218	NA	0.0408863093881411	16850.2858524904	NA	NA	0.815081969540026
"603"	"RSrioz1"	"0.65"	100	0.92867367679881	1205	76	1205	559525.890271283	2.27053931187637	NA	0.00516832	NA	NA	2906.82709349071	NA	0.0339419567836417	15305.0754433996	NA	NA	0.68884277228408
"604"	"RSrioz1"	"0.7"	100	0.92867367679881	1205	76	1205	559525.890271283	2.05547529202721	NA	0.006597978	NA	NA	3716.25266982025	NA	0.0278034748381526	18659.3084241747	NA	NA	0.836902036376274
"605"	"RSrioz1"	"0.75"	100	0.92867367679881	1205	76	1205	559525.890271283	1.87059675794797	NA	0.006499831	NA	NA	3660.61057716527	NA	0.0230184253997344	18434.7913158607	NA	NA	0.786943075767523
"606"	"RSrioz1"	"0.8"	99	0.92867367679881	1205	76	1205	559525.890271283	1.6806630492677	NA	0.006084368	NA	NA	3425.19548738731	NA	0.0185749897664932	17475.4896537927	NA	NA	0.699881901855296
"607"	"RSrioz1"	"0.85"	99	0.92867367679881	1205	76	1205	559525.890271283	1.47462068316238	NA	0.006193808	NA	NA	3487.18871894631	NA	0.0142950388659823	17729.6146899366	NA	NA	0.671532315812182
"608"	"RSrioz1"	"0.9"	100	0.92867367679881	1205	76	1205	559525.890271283	1.28181996412076	NA	0.006689097	NA	NA	3767.92024897261	NA	0.0107984704110233	18867.0518275632	NA	NA	0.683060816216172
"609"	"RSrioz1"	"0.95"	100	0.92867367679881	1205	76	1205	559525.890271283	1.04874658919723	NA	0.006522602	NA	NA	3673.51907117393	NA	0.00722653716447267	18486.9512860271	NA	NA	0.613901798215124
"610"	"RSrioz1"	"0.99"	100	0.92867367679881	1205	76	1205	559525.890271283	0.731236892125984	NA	0.006482094	NA	NA	3650.55618240477	NA	0.00351221799029555	18394.1329225222	NA	NA	0.534170200943351
"611"	"RSrioz1"	"campo_medio"	100	0.92867367679881	1205	76	1205	559525.890271283	NA	172.958331515735	NA	3.62524705182545e-05	20.284894966346	NA	0.48044316164638	NA	NA	207.413483123418	0.0119312885107025	NA
"612"	"RSsetape"	"0.25"	100	0.493985431841831	1733	45	1733	428038.376690947	4.3905629473941	NA	0.002331936	NA	NA	1000.48884400411	NA	0.0723232567363074	6064.03353326337	NA	NA	0.203898880247185
"613"	"RSsetape"	"0.5"	100	0.493985431841831	1733	45	1733	428038.376690947	2.51209841673008	NA	0.002010646	NA	NA	862.365551140083	NA	0.0225523166818976	5354.69825003421	NA	NA	0.128270704612119
"614"	"RSsetape"	"0.55"	100	0.493985431841831	1733	45	1733	428038.376690947	2.28045091710881	NA	0.002211292	NA	NA	948.613287751976	NA	0.0185096367040179	5800.00434718006	NA	NA	0.134667300492854
"615"	"RSsetape"	"0.6"	96	0.493985431841831	1733	45	1733	428038.376690947	2.07916947199847	NA	0.001530876	NA	NA	656.276825520675	NA	0.015337302624316	4253.94064167284	NA	NA	0.0892612426489082
"616"	"RSsetape"	"0.65"	97	0.493985431841831	1733	45	1733	428038.376690947	1.90184473305745	NA	0.001329174	NA	NA	569.693373746168	NA	0.0127998990460346	3773.20059075425	NA	NA	0.0744610030240966
"617"	"RSsetape"	"0.7"	98	0.493985431841831	1733	45	1733	428038.376690947	1.71884994645939	NA	0.001365359	NA	NA	585.223725081428	NA	0.0104301492320732	3860.34244545068	NA	NA	0.0732342336835835
"618"	"RSsetape"	"0.75"	98	0.493985431841831	1733	45	1733	428038.376690947	1.57145788583076	NA	0.001560638	NA	NA	669.055548998083	NA	0.00870280189424677	4323.88901526033	NA	NA	0.0806701231418098
"619"	"RSsetape"	"0.8"	95	0.493985431841831	1733	45	1733	428038.376690947	1.4028514102312	NA	0.00146808	NA	NA	629.316999673325	NA	0.00692295383593904	4105.54774235752	NA	NA	0.0725175303427458
"620"	"RSsetape"	"0.85"	98	0.493985431841831	1733	45	1733	428038.376690947	1.24242002507859	NA	0.001417472	NA	NA	607.592241402475	NA	0.00542177312158642	3985.13407799507	NA	NA	0.066835022682093
"621"	"RSsetape"	"0.9"	98	0.493985431841831	1733	45	1733	428038.376690947	1.07250663719282	NA	0.001429292	NA	NA	612.666076927781	NA	0.00403450494729239	4013.32511373856	NA	NA	0.0638692300780473
"622"	"RSsetape"	"0.95"	97	0.493985431841831	1733	45	1733	428038.376690947	0.873600882734669	NA	0.001465506	NA	NA	628.211992208696	NA	0.0026730853294914	4099.44129792562	NA	NA	0.061022765928652
"623"	"RSsetape"	"0.99"	100	0.493985431841831	1733	45	1733	428038.376690947	0.617049153951495	NA	0.001298004	NA	NA	556.316327913252	NA	0.00133177460336752	3697.80298162933	NA	NA	0.0484177889912003
"624"	"RSsetape"	"campo_medio"	100	0.493985431841831	1733	45	1733	428038.376690947	NA	400.474051441737	NA	1.98837772825565e-05	8.51116910092335	NA	0.81065361081095	NA	NA	92.1387816987049	0.00443001697688937	NA
"625"	"RSsini"	"0.25"	100	0.73052961024989	1024	69	1024	374031.160447944	5.72759806115795	NA	0.006448055	NA	NA	2427.41917859883	NA	0.180759316320809	12243.8786197991	NA	NA	1.13530013615731
"626"	"RSsini"	"0.5"	99	0.73052961024989	1024	69	1024	374031.160447944	3.28598374073767	NA	0.00786757	NA	NA	2966.04402845236	NA	0.0569484867652522	14370.5396288492	NA	NA	0.953226808287124
"627"	"RSsini"	"0.55"	100	0.73052961024989	1024	69	1024	374031.160447944	2.98150580622625	NA	0.006927367	NA	NA	2609.11851197071	NA	0.0467103720189952	12973.2906872088	NA	NA	0.792793095333702
"628"	"RSsini"	"0.6"	100	0.73052961024989	1024	69	1024	374031.160447944	2.71975865398983	NA	0.007338891	NA	NA	2765.26052381082	NA	0.0387568411366688	13590.0959377018	NA	NA	0.79859417361492
"629"	"RSsini"	"0.65"	100	0.73052961024989	1024	69	1024	374031.160447944	2.45383424451691	NA	0.008200936	NA	NA	3092.7609424557	NA	0.0314647906315151	14856.1385086506	NA	NA	0.84571794485625
"630"	"RSsini"	"0.7"	100	0.73052961024989	1024	69	1024	374031.160447944	2.23568312053228	NA	0.007727845	NA	NA	2912.95799312925	NA	0.0260674973253875	14165.5348181496	NA	NA	0.75966041374267
"631"	"RSsini"	"0.75"	100	0.73052961024989	1024	69	1024	374031.160447944	2.0253483531834	NA	0.008699257	NA	NA	3282.3383967623	NA	0.0213565037010556	15573.1541231108	NA	NA	0.815555614636927
"632"	"RSsini"	"0.8"	100	0.73052961024989	1024	69	1024	374031.160447944	1.81864782561046	NA	0.008421375	NA	NA	3176.59957871954	NA	0.0171935564888744	15174.6000950394	NA	NA	0.750343478201871
"633"	"RSsini"	"0.85"	100	0.73052961024989	1024	69	1024	374031.160447944	1.6094613294726	NA	0.0081549	NA	NA	3075.25696848927	NA	0.0134472294373894	14789.3694760705	NA	NA	0.68758608130624
"634"	"RSsini"	"0.9"	100	0.73052961024989	1024	69	1024	374031.160447944	1.39955533022032	NA	0.008921971	NA	NA	3367.12765997752	NA	0.0101560988558897	15890.3206099479	NA	NA	0.709159372416873
"635"	"RSsini"	"0.95"	100	0.73052961024989	1024	69	1024	374031.160447944	1.13444136225829	NA	0.008081045	NA	NA	3047.17894814003	NA	0.00666427986085234	14682.0607188965	NA	NA	0.589888903433824
"636"	"RSsini"	"0.99"	100	0.73052961024989	1024	69	1024	374031.160447944	0.801988868706414	NA	0.008595295	NA	NA	3242.7721512048	NA	0.00332653490603088	15424.4177190944	NA	NA	0.553160290561043
"637"	"RSsini"	"campo_medio"	100	0.73052961024989	1024	69	1024	374031.160447944	NA	491.899955475216	NA	4.55158945070418e-05	17.0250922377028	NA	0.848144089671997	NA	NA	170.207945803474	0.0153290456363592	NA
"638"	"RSsmar2"	"0.25"	99	0.36114979447901	1427	58	1427	257680.378360774	4.86235821319824	NA	0.003372243	NA	NA	871.897730941353	NA	0.0675955896073528	4963.01562543083	NA	NA	0.211453092052892
"639"	"RSsmar2"	"0.5"	100	0.36114979447901	1427	58	1427	257680.378360774	2.77065768500583	NA	0.003078164	NA	NA	795.628460898225	NA	0.0203079348381722	4601.47297293952	NA	NA	0.1401761403588
"640"	"RSsmar2"	"0.55"	98	0.36114979447901	1427	58	1427	257680.378360774	2.52486939954681	NA	0.003081916	NA	NA	796.601257200308	NA	0.0167625710088706	4606.12868982156	NA	NA	0.13424560328329
"641"	"RSsmar2"	"0.6"	100	0.36114979447901	1427	58	1427	257680.378360774	2.29004585256393	NA	0.003120736	NA	NA	806.666706338559	NA	0.0137174432069283	4654.23199301502	NA	NA	0.129989015131691
"642"	"RSsmar2"	"0.65"	100	0.36114979447901	1427	58	1427	257680.378360774	2.08222318454173	NA	0.003152173	NA	NA	814.818427773545	NA	0.0112932068464162	4693.09794449531	NA	NA	0.125916311249552
"643"	"RSsmar2"	"0.7"	97	0.36114979447901	1427	58	1427	257680.378360774	1.89357036898311	NA	0.002677506	NA	NA	691.790354462056	NA	0.0093073775912432	4097.39990213432	NA	NA	0.102689709619003
"644"	"RSsmar2"	"0.75"	99	0.36114979447901	1427	58	1427	257680.378360774	1.72270161148227	NA	0.003368338	NA	NA	870.884675896411	NA	0.00768164249949369	4958.25817214109	NA	NA	0.124381243447631
"645"	"RSsmar2"	"0.8"	98	0.36114979447901	1427	58	1427	257680.378360774	1.53741833493821	NA	0.003270635	NA	NA	845.540648483843	NA	0.00610124668478407	4838.85438525224	NA	NA	0.115490250599749
"646"	"RSsmar2"	"0.85"	100	0.36114979447901	1427	58	1427	257680.378360774	1.36491319943661	NA	0.003443492	NA	NA	890.382904358392	NA	0.00479791812324448	5049.62074366492	NA	NA	0.116294070697816
"647"	"RSsmar2"	"0.9"	99	0.36114979447901	1427	58	1427	257680.378360774	1.17547052174941	NA	0.003444638	NA	NA	890.680249551353	NA	0.00355070931296472	5051.01070310568	NA	NA	0.110262323751878
"648"	"RSsmar2"	"0.95"	100	0.36114979447901	1427	58	1427	257680.378360774	0.959877306943951	NA	0.003236513	NA	NA	836.690617958564	NA	0.00236273592436181	4796.98243360107	NA	NA	0.0967178137064558
"649"	"RSsmar2"	"0.99"	99	0.36114979447901	1427	58	1427	257680.378360774	0.680082360332674	NA	0.001986731	NA	NA	512.958720040904	NA	0.00118359665443004	3191.26436446434	NA	NA	0.0532765296974666
"650"	"RSsmar2"	"campo_medio"	100	0.36114979447901	1427	58	1427	257680.378360774	NA	148.528574923917	NA	5.6058859570735e-05	14.4460219133147	NA	0.31324133318246	NA	NA	141.414222611612	0.00598932696151315	NA
"651"	"RSvsol"	"0.25"	79	0.666613829015203	1855	55	1855	618284.326411601	4.28049483459682	NA	0.001969774	NA	NA	1220.28210095421	NA	0.0902658041245879	7602.17022402332	NA	NA	0.248837817331168
"652"	"RSvsol"	"0.5"	36	0.666613829015203	1855	55	1855	618284.326411601	2.4356985513307	NA	0.002029582	NA	NA	1257.40872429859	NA	0.0283611031053925	7795.85292002134	NA	NA	0.184864585930399
"653"	"RSvsol"	"0.55"	39	0.666613829015203	1855	55	1855	618284.326411601	2.20336468030737	NA	0.001875262	NA	NA	1161.62157204571	NA	0.0231489411050779	7293.841658309	NA	NA	0.162439309780532
"654"	"RSvsol"	"0.6"	13	0.666613829015203	1855	55	1855	618284.326411601	2.01273566606461	NA	0.001797436	NA	NA	1113.32584103837	NA	0.0192797001705289	7037.78275674313	NA	NA	0.149062747246747
"655"	"RSvsol"	"0.65"	22	0.666613829015203	1855	55	1855	618284.326411601	1.84777792726375	NA	0.00187643	NA	NA	1162.34644391628	NA	0.0162243972690143	7297.66940215624	NA	NA	0.149575308389769
"656"	"RSvsol"	"0.7"	25	0.666613829015203	1855	55	1855	618284.326411601	1.65899759382943	NA	0.001974078	NA	NA	1222.9537184666	NA	0.0130580342348288	7616.1447208881	NA	NA	0.149979868730129
"657"	"RSvsol"	"0.75"	15	0.666613829015203	1855	55	1855	618284.326411601	1.50277721754055	NA	0.001866664	NA	NA	1156.28562396075	NA	0.0107020456645083	7265.65087135969	NA	NA	0.135909206883402
"658"	"RSvsol"	"0.8"	21	0.666613829015203	1855	55	1855	618284.326411601	1.34887371071685	NA	0.001992492	NA	NA	1234.38408201685	NA	0.00861328225873394	7675.86832491427	NA	NA	0.138755186931295
"659"	"RSvsol"	"0.85"	21	0.666613829015203	1855	55	1855	618284.326411601	1.19942003382164	NA	0.001982818	NA	NA	1228.37896062274	NA	0.00680420319677337	7644.50479606274	NA	NA	0.13179656566282
"660"	"RSvsol"	"0.9"	18	0.666613829015203	1855	55	1855	618284.326411601	1.03308082622279	NA	0.001834683	NA	NA	1136.4389133056	NA	0.00504338313092783	7160.58085221229	NA	NA	0.115233055385315
