SiteCode,k,MN,U,GOF,p,d,m_,I,J,S,DA,S_m,S_sd,KS.D_mean,KS.D_sd,KS.p_mean,KS.p_sd
SPpesmG,0.75,EE,0.01453559,89,0.998040177040466,1.183755340100406,0.0197789754852229,30.12586922837689,1494,148,1494,116.96,9.099805747732457,0.13493119628551398,0.03951181385131741,0.28019904241573373,0.25039387498700694
SPpesmG,0.7,EE,0.01450379,87,0.998040177040466,1.305644665734637,0.0240621006934269,36.81045316593578,1494,148,1494,136.57,10.365302453353447,0.10661681103973648,0.029159310601426656,0.45612271571660035,0.26980735669279665
SPpesmG,0.65,EE,0.01518892,89,0.998040177040466,1.4416404456701293,0.0293360715352484,45.122470834370105,1494,148,1494,160.81,10.962465806818127,0.07364410361936398,0.026512607050280666,0.740023631272282,0.2650037858349868
SPpesmG,0.6,EE,0.01315256,94,0.998040177040466,1.5922965916934346,0.0357883332769878,55.41519920012762,1494,148,1494,185.1,11.071393660048292,0.059287183860221596,0.017335794680163545,0.8736127349616412,0.16696175009086361
SPpesmG,0.55,EE,0.01323684,93,0.998040177040466,1.738536595128028,0.0426645411462457,66.53692740850997,1494,148,1494,208.76,11.198953775088347,0.06396694851790702,0.013839864387711483,0.8360825717220737,0.16451398979694906
SPpesmG,0.5,EE,0.01289136,94,0.998040177040466,1.9097779553914016,0.0514840470234522,81.03783807199144,1494,148,1494,237.42,12.39190025456919,0.08022824376120588,0.01366307157739704,0.603769293522191,0.2001817592550056
SPpesmG,0.25,EE,0.01057078,85,0.998040177040466,3.3403495744847493,0.157536498588724,279.18359905083105,1494,148,1494,499.34,18.11200840560893,0.22568527078772374,0.013936881253455985,4.900104927173188e-5,1.2024911902368314e-4
SPpesmI,0.99,EE,0.007840958,100,0.999741863075196,0.4071029197437154,0.00234321194714741,4.6081797822235275,1963,186,1963,29.28,4.748375586142141,0.3562597800709163,0.0818497604821862,0.03188519100425389,0.07703949432772955
SPpesmI,0.95,EE,0.01432514,96,0.999741863075196,0.5841253479255255,0.00482409134111207,9.51074792798879,1963,186,1963,50.13,5.618610849559514,0.2803131918998198,0.06391641143955036,0.02469231000012647,0.04315652094083381
SPpesmI,0.9,EE,0.01495372,100,0.999741863075196,0.7072377621159335,0.00707187460619425,13.973839216056188,1963,186,1963,69.38,7.42202564307512,0.22828624379837967,0.04019192868818253,0.03592452629360734,0.08813440504621325
SPpesmI,0.85,EE,0.01479775,100,0.999741863075196,0.8184068779541914,0.00946983645929867,18.757449108596013,1963,186,1963,87.58,9.08787626178388,0.1986162971701419,0.04177772664960166,0.0491377468823548,0.065289560782266845
SPpesmI,0.8,EE,0.01490865,100,0.999741863075196,0.9288553745569783,0.0121983317532002,24.22867633161271,1963,186,1963,106.97,9.990353933528667,0.1630920513387218,0.034993387059142934,0.1029583791880075,0.1192233284318601
SPpesmI,0.75,EE,0.014594,100,0.999741863075196,1.034717738458926,0.0151372980483425,30.155856965640066,1963,186,1963,126.29,8.675164831199739,0.13649940108692937,0.028922521565178372,0.17706501833482374,0.15214365391507345
SPpesmI,0.7,EE,0.01466292,100,0.999741863075196,1.1470046025704836,0.0186009567493394,37.18678695805763,1963,186,1963,147.38,9.947112671778205,0.10571460801927172,0.024994733514602203,0.37303143943668693,0.23937983917260022
SPpesmI,0.65,EE,0.01472005,99,0.999741863075196,1.2613922243756495,0.022496020422515,45.15295384071196,1963,186,1963,169.61,11.074490662524545,0.08134018956136851,0.0195478693927501,0.6137758898331407,0.23710161645371838
SPpesmI,0.6,EE,0.01430787,98,0.999741863075196,1.3856675423101934,0.0271471353692638,54.74895693986817,1963,186,1963,197.29,12.250165944041965,0.06459268272766636,0.017173847436218158,0.7768947489906284,0.2082744024900887
SPpesmI,0.55,EE,0.01301683,100,0.999741863075196,1.5173018766072983,0.0325499642459302,66.01170860543472,1963,186,1963,222.86,12.090584031477642,0.06475033892472415,0.020053386462336564,0.7364136712063193,0.2500935065830612
SPpesmI,0.5,EE,0.0138893,100,0.999741863075196,1.6698684390293381,0.0394250097934053,80.52663248917693,1963,186,1963,261.95,13.013105282403162,0.08482214038087744,0.021167320524338437,0.4538934430008532,0.2692430359220593
SPpesmI,0.25,EE,0.0113542,100,0.999741863075196,2.9286484926131795,0.121269328484868,270.76603810478673,1963,186,1963,555.51,19.7961811438163,0.2455626616460609,0.014552775783080923,7.883579113543426e-7,3.841182640630895e-6
SPpesmJ,0.99,EE,0.009607395,100,0.999736929472974,0.4380182196344894,0.0027125977298797,4.735478094850544,1742,187,1742,28.26,4.986081638020992,0.3768640376901593,0.08141477245393154,0.014551949053675897,0.02755200332116354
SPpesmJ,0.95,EE,0.01755597,100,0.999736929472974,0.6203747205075334,0.00544138605963805,9.525283876730784,1742,187,1742,50.77,6.421011909301675,0.2768474887879538,0.05259211912967773,0.02128953538675629,0.04287195647237225
SPpesmJ,0.9,EE,0.01771393,100,0.999736929472974,0.7527672918406833,0.00801167141755313,14.060971824025566,1742,187,1742,68.46,7.9231408933680845,0.23857398969818,0.04971187581285748,0.03482605580638397,0.07935302398087729
SPpesmJ,0.85,EE,0.01779657,100,0.999736929472974,0.8733945823292287,0.0107850696113689,18.981523242897726,1742,187,1742,85.93,8.623733987014434,0.2048469897866787,0.0491454819503421,0.052986562095051724,0.09507330395021757
SPpesmJ,0.8,EE,0.01793925,100,0.999736929472974,0.990617633370154,0.0138744068956547,24.495198759919894,1742,187,1742,106.49,8.777260565250586,0.16697830428897104,0.034193683308326506,0.09292421459701516,0.11903059439953384
SPpesmJ,0.75,EE,0.01841908,98,0.999736929472974,1.0960426267904095,0.0169846876065103,30.081261960136956,1742,187,1742,123.11,9.997873511276023,0.13764207709960125,0.022504065265003727,0.15879894516400858,0.1266039994123786
SPpesmJ,0.7,EE,0.01731717,100,0.999736929472974,1.2149673173065154,0.0208704738185331,37.10999816313566,1742,187,1742,143.77,9.358035492710439,0.11687906957735246,0.025938278047481212,0.2793648463861321,0.20944471069631815
SPpesmJ,0.65,EE,0.01781273,99,0.999736929472974,1.328667715125278,0.0249595269354767,44.56690526711021,1742,187,1742,164.98,9.755578564663045,0.09518860874982475,0.021859893612771818,0.4447905943670036,0.2425524155431562
SPpesmJ,0.6,EE,0.01696747,100,0.999736929472974,1.4608751333630927,0.0301738254965233,54.167057531049075,1742,187,1742,189.09,11.680161026979107,0.08338296382186967,0.0227788688731421,0.56410263122275806,0.2668135464951294
SPpesmJ,0.55,EE,0.01654502,100,0.999736929472974,1.6108547551290333,0.0366874639831807,66.30545374071866,1742,187,1742,218.11,12.683318400819466,0.09315975655345268,0.02787145278742588,0.4254569959989375,0.3048583775389489
SPpesmJ,0.5,EE,0.01535225,100,0.999736929472974,1.7702992690582613,0.0443097374297721,80.71993185089549,1742,187,1742,248.84,13.92238224129503,0.1104251930322013,0.023202788022415727,0.21578955298542532,0.20272276221817806
SPpesmJ,0.25,EE,0.01251166,100,0.999736929472974,3.1062580399395787,0.136424189827342,275.0360902789938,1742,187,1742,535.28,18.15482238298067,0.270290882408508,0.014278912343345426,6.653783441779027e-8,5.094636308457981e-7
SPpesmK,0.99,EE,0.007137206,73,1,0.4266161988931956,0.0025738882160439,4.632051731165754,1796,162,1796,27.74,5.3928871973398715,0.3892577568547016,0.08440958963284369,0.022498783866419767,0.0660914730538985
SPpesmK,0.95,EE,0.01343834,73,1,0.6094282128651466,0.00525242801395259,9.477890221155665,1796,162,1796,50.54,6.565012866658675,0.294138852907771,0.05796706908913732,0.01545905560629593,0.029812696513825385
SPpesmK,0.9,EE,0.01308287,65,1,0.7415106521731094,0.00777588423580869,14.067096315761933,1796,162,1796,68.89,7.100853555180616,0.24211385896993254,0.04897094624537462,0.026615583193275363,0.048195419023871505
SPpesmK,0.85,EE,0.01340701,72,1,0.8588795831627841,0.0104322877110023,18.923370486627515,1796,162,1796,87.23,7.912214058854279,0.21563274549554465,0.03568551676424163,0.026382275056899697,0.03906693749089545
SPpesmK,0.8,EE,0.01330371,72,1,0.9668473715987487,0.0132199812650473,24.047777539295414,1796,162,1796,104.36,9.357673888636032,0.1882061722342266,0.04026656291491996,0.06228969699018394,0.09062627605720992
SPpesmK,0.75,EE,0.01305111,64,1,1.0787989357898091,0.0164587184683524,30.037783065582424,1796,162,1796,123.62,8.825788659068687,0.1633028788235155,0.03206216890560256,0.08758157618620097,0.09688789847465241
SPpesmK,0.7,EE,0.01363743,67,1,1.1959047445288562,0.0202259148977009,37.054988280877446,1796,162,1796,144.72,9.767064838299966,0.13350695635774493,0.02999647107053459,0.19424183805524117,0.17626302830791177
SPpesmK,0.65,EE,0.01367872,69,1,1.3256009600870555,0.024850813938385,45.743986312041656,1796,162,1796,168.91,10.819076866462508,0.10289678319026388,0.022871365813658565,0.3963849837554339,0.24321315296745977
SPpesmK,0.6,EE,0.01374134,71,1,1.4422528909791084,0.0294169629945725,54.40384445433323,1796,162,1796,191.15,12.29632038251667,0.08372579250240007,0.025221766816852606,0.5878492894874716,0.276481333969133
SPpesmK,0.55,EE,0.01229214,80,1,1.5862953861066924,0.0355863232956258,66.23449237461294,1796,162,1796,219.02,12.924786304233466,0.06729537716465969,0.02047953920916768,0.7593037200967725,0.24437812207394247
SPpesmK,0.5,EE,0.01166035,74,1,1.7412251838528596,0.0428770480152355,80.412136212749445,1796,162,1796,250.16,13.755968401630858,0.06438276515247282,0.017101638655833473,0.7705535522451648,0.22356922316992334
SPpesmK,0.25,EE,0.009604437,63,1,3.0665580050533214,0.132989503828215,275.33249069726133,1796,162,1796,541.03,16.205408125846525,0.23574121171221699,0.013325995961053686,5.701021535265971e-6,1.130076893312007e-5
BAjuss,0.99,EI,0.03038556,10,0.859421049020215,0.5235432712687452,0.00333321151218643,4.003197684695341,1198,182,1198,23.29,4.219471459073921,0.40380165206940566,0.09425594928705164,0.021953479745906744,0.05269955144644079
BAjuss,0.95,EI,0.03069548,10,0.859421049020215,0.7485347948248818,0.00681756072002377,8.216637607673196,1198,182,1198,40.84,5.947106927580907,0.31280502125884024,0.0635154680003308,0.020512519395386834,0.05350000534757334
BAjuss,0.9,EI,0.03024154,10,0.859421049020215,0.9129001373604005,0.0101458324089588,12.269041027608438,1198,182,1198,55.92,5.906134458545983,0.265435940458399,0.04628265381437258,0.017279143596030416,0.03082440662875096
