"SiteCode"	"kernel_percentil"	"S.medio"	"S.var"	"p"	"S.obs"	"DA"	"N"	"txt.file"	"kernel_type"	"kernel_code"	"dist_0"	"kernel"	"U"	"U.var"	"KS"	"KS.var"	"KS_p"	"KS_p.var"	"GOF"	"date"
"PRanto11"	0.25	97.42	8.99290404887783	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	4.40236415054312	0.004196014	5.72315200711112e-08	0.141629452238156	0.00148547226417278	0.355883884656093	0.0679991665384244	92	"yes"
"PRanto11"	0.5	93.49	7.30779990106047	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	2.5171598708199	0.004740438	1.15495253617778e-07	0.154786908510942	0.00141874007869963	0.275678897411742	0.0550697985487774	88	"yes"
"PRanto11"	0.55	95.78	7.91696809633485	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	2.28728828027785	0.004821214	1.93376845582222e-07	0.147096317135845	0.00144636013235877	0.317968271597861	0.0606273443274438	93	"yes"
"PRanto11"	0.6	99.88	8.24900361292566	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	2.07169599854839	0.006197099	2.639952421e-08	0.146217569241288	0.00130377442065766	0.313918436660108	0.062050780013053	89	"yes"
"PRanto11"	0.65	101.41	7.79548561409717	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	1.89065991949337	0.00642024	6.47538353333333e-08	0.140135805987125	0.00116632125154799	0.344605066468346	0.0627920532924687	91	"yes"
"PRanto11"	0.7	96.88	6.77827784212557	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	1.71224835697406	0.005952349	1.1359800581e-07	0.15077708224599	0.00126836916540682	0.284989413732139	0.0506681206214696	88	"yes"
"PRanto11"	0.75	97.23	7.7288061461292	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	1.5534232501405	0.005757946	1.67361217315555e-07	0.150299903384094	0.00136827032564205	0.293732569670222	0.0584616281325303	89	"yes"
"PRanto11"	0.8	98.63	7.09054712880879	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	1.3982892944863	0.00610032	1.48559318977778e-07	0.146523062230859	0.00104078673540537	0.299827087737912	0.0516533271314951	94	"yes"
"PRanto11"	0.85	101	7.99873727408258	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	1.23923577133422	0.006117506	1.65212477182222e-07	0.146651344038045	0.00123714166870233	0.301551431214226	0.0677425671474643	92	"yes"
"PRanto11"	0.9	98.58	7.58011753326964	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	1.06784342144389	0.006085394	9.98810730044444e-08	0.146417273581359	0.000999811846447039	0.299820074208169	0.0415437201881459	93	"yes"
"PRanto11"	0.95	99.76	8.57423907746779	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	0.871799304719883	0.006101544	2.94134672137778e-07	0.143146093603337	0.00136063090606734	0.335699682798946	0.0623001389124273	93	"yes"
"PRanto11"	0.99	97.79	9.22260617431237	0.921209867560648	99	1740	1740	"ref2714_PR_4213.txt"	"laplace"	"2"	2.39731650742692	0.61416845448275	0.003669509	5.14704538777779e-09	0.122648391009192	0.00143617743376799	0.494760754223766	0.0834696956028462	95	"yes"
"PRanto12"	0.25	142.56	9.27069892650272	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	4.84574759559851	0.01088326	1.17885273777778e-07	0.0692187466585167	0.000468162993519806	0.824151599005638	0.0426830605438893	100	"yes"
"PRanto12"	0.5	150.52	9.64048701565382	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	2.75022679404289	0.0144485	1.11629066666667e-07	0.0653775337145224	0.000379637064061431	0.861627436273694	0.035793848731523	100	"yes"
"PRanto12"	0.55	144.48	10.5010629572593	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	2.51921719101687	0.01340757	5.50343466777778e-07	0.0697458717645138	0.000456915836212747	0.830608432582389	0.0440295849011309	100	"yes"
"PRanto12"	0.6	142.21	9.59934235962932	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	2.27722825979321	0.01323443	5.58115844555556e-07	0.0675737984447665	0.000418435293791841	0.845449607969211	0.038125108703094	100	"yes"
"PRanto12"	0.65	137.68	8.55036179753155	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	2.07428829023697	0.01388254	4.87070976e-07	0.0772810943667519	0.000667546784073285	0.755262561768906	0.0628418601045532	99	"yes"
"PRanto12"	0.7	141.28	8.89907497178979	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	1.88313112340545	0.014708	3.83986777777778e-08	0.0688183324460081	0.000413579395524862	0.835528939293743	0.0400621889089902	100	"yes"
"PRanto12"	0.75	144.31	9.28743584884788	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	1.71133178482337	0.01484459	7.02210734333334e-07	0.0681570865425676	0.000532407267286372	0.823072148957347	0.0471438990540206	100	"yes"
"PRanto12"	0.8	146.38	9.85324640138795	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	1.53760755913932	0.01525165	2.69015598333334e-07	0.0656076587869509	0.000401002263117127	0.851686419854251	0.0321063161114643	100	"yes"
"PRanto12"	0.85	143.22	9.39866743187297	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	1.36417567858108	0.01502258	4.22109164e-07	0.0715072953712786	0.000518144426196677	0.804729601246505	0.045783064007439	100	"yes"
"PRanto12"	0.9	142.22	9.06272195827111	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	1.17566626314444	0.0148245	3.92976100000001e-07	0.0715582737158851	0.000422374273498318	0.815229269717716	0.0417418334392987	100	"yes"
"PRanto12"	0.95	143.06	10.2571187400987	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	0.960637209588625	0.01486763	3.34106569e-07	0.0750814246982209	0.00060277636234279	0.769063887725348	0.0598725697538065	100	"yes"
"PRanto12"	0.99	142.87	9.03825204339866	0.974966068885724	143	1439	1439	"ref2714_PR_4214.txt"	"laplace"	"2"	2.63614687121482	0.671797271817237	0.007876684	2.56622309915556e-07	0.0740009771347821	0.000493103170952784	0.770458375989644	0.0478990100581881	100	"yes"
"PRanto13"	0.25	125.99	10.2617215560026	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	4.48644470000442	0.00764866	2.3959734e-08	0.0766392140852224	0.000872419169034319	0.777202990107116	0.0640590749105985	100	"yes"
"PRanto13"	0.5	127.2	8.60584720179286	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	2.55934997110734	0.008726958	3.33354806639999e-07	0.0858846498603356	0.000916294708766122	0.707422036872179	0.0769763184270258	100	"yes"
"PRanto13"	0.55	128.95	8.40559577924375	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	2.33532169380422	0.008950944	2.40409268315555e-07	0.0839710296988378	0.000947281228379329	0.715278926456828	0.0811867902260549	100	"yes"
"PRanto13"	0.6	128.3	9.78403151708296	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	2.11754486747255	0.009975812	3.00458282906667e-07	0.0907027876602111	0.000771961027780128	0.661096645652268	0.0705091337151072	100	"yes"
"PRanto13"	0.65	127.79	9.22808077269996	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	1.93163798519275	0.01026216	4.45084160000001e-08	0.0931292940777873	0.000803590594460228	0.635369109076353	0.076896126193958	100	"yes"
"PRanto13"	0.7	128.67	9.44420617643592	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	1.74922114483431	0.01003788	3.04650666666676e-10	0.0916234193615666	0.000889520096140123	0.643884751161988	0.085228694096607	99	"yes"
"PRanto13"	0.75	126.03	9.22387657061276	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	1.58234111328008	0.009689195	2.50432653894445e-07	0.0953890529946788	0.00105171828167068	0.6088019267896	0.0909830008256688	100	"yes"
"PRanto13"	0.8	127.03	10.5480669874493	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	1.43207117650375	0.009834322	4.7057989951111e-08	0.0950924946054743	0.00123166294196522	0.621278452545435	0.0922982926449929	97	"yes"
"PRanto13"	0.85	126.44	9.45090450483952	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	1.2618352783131	0.009664668	2.90514110662222e-07	0.0935256479965699	0.00102114657902205	0.62728268025722	0.0890905067347859	100	"yes"
"PRanto13"	0.9	124.02	8.27187030748418	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	1.08542603240734	0.009709532	2.95436059551111e-07	0.0925209893810204	0.000773310580283672	0.653882510431198	0.0731733992037946	99	"yes"
"PRanto13"	0.95	126.58	9.00076315507398	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	0.884133733603948	0.009725661	3.02588384276667e-07	0.0954032184571165	0.00101418147408169	0.603487978737786	0.0902081696698485	100	"yes"
"PRanto13"	0.99	124.26	9.03150490273248	0.968871050376109	127	1673	1673	"ref2714_PR_4215.txt"	"laplace"	"2"	2.4448489343954	0.626681015678196	0.004797642	3.60043321511111e-08	0.0954797761611212	0.000877620758561034	0.620701265530337	0.0817627167678008	100	"yes"
"PRanto15"	0.25	138.48	10.103984612543	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	4.50829558874782	0.0086422	8.34108938888887e-08	0.0715989324630274	0.00050792113300482	0.806861114874316	0.04653885744438	100	"yes"
"PRanto15"	0.5	141.57	10.2850828529929	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	2.57166991221843	0.010651554	2.72574477071111e-07	0.0676334183985674	0.000422815609405715	0.847006492255817	0.0398068871460712	100	"yes"
"PRanto15"	0.55	138.9	10.1906076780771	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	2.33428976687165	0.010278014	2.82895826204444e-07	0.0653193212714396	0.000360412282472853	0.874032302470341	0.0261854916046466	100	"yes"
"PRanto15"	0.6	146.53	9.35328495203366	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	2.13173512510792	0.0111397	9.01813666666666e-08	0.064917381659434	0.000405162723183042	0.85924171202535	0.0344415424823126	100	"yes"
"PRanto15"	0.65	135.73	9.45575021461608	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	1.94744380077987	0.01132824	3.25714880444445e-07	0.0739515198657307	0.000509555537321055	0.794890182923861	0.0471781479376118	100	"yes"
"PRanto15"	0.7	144.18	10.0888777644223	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	1.76735863540989	0.01239154	9.48283416000001e-07	0.0657327542765183	0.000323434574167994	0.866539287143555	0.0265393709212104	100	"yes"
"PRanto15"	0.75	138.22	8.79000810148901	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	1.59859779003902	0.01148838	4.14515919555555e-07	0.0661757687938004	0.000450509712758423	0.859455340582003	0.0369174057433901	100	"yes"
"PRanto15"	0.8	135.58	9.3161963886296	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	1.42609838913161	0.01097718	7.49345195555555e-08	0.0713816999386365	0.000453900806584941	0.81745113064231	0.0406422870304691	100	"yes"
"PRanto15"	0.85	140.73	9.82868919607957	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	1.26971890727696	0.01205221	3.69298216555556e-07	0.06820506740432	0.000401630860485382	0.851486691110591	0.03545749786971	100	"yes"
"PRanto15"	0.9	135.19	9.57131129992124	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	1.0973860967167	0.01124987	1.19742446777778e-07	0.0702859530817319	0.000441908972752594	0.832244960716498	0.0370243463146329	100	"yes"
"PRanto15"	0.95	135.18	10.7302837753244	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	0.896224213094406	0.01122012	6.76301617777778e-08	0.0741783262489032	0.000531466431777445	0.794551177050617	0.0492512697720407	100	"yes"
"PRanto15"	0.99	141.84	9.63130417970589	0.942009596537872	140	1650	1650	"ref2714_PR_4217.txt"	"laplace"	"2"	2.46182981958665	0.629376092059115	0.006237899	3.45890245877778e-08	0.0632486209608195	0.000356311765660416	0.883482579187475	0.0288395952634378	100	"yes"
"PRanto4"	0.25	120.6	9.21570903019908	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	4.20675357096741	0.006555708	2.86203874973333e-07	0.0832656489100386	0.000716038098588615	0.756130515408759	0.0625098646515835	100	"yes"
"PRanto4"	0.5	115.2	10.0020199980006	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	2.40721523769523	0.006510852	6.01445795111115e-09	0.0785454099125458	0.000575327056529822	0.801862706150824	0.0445968653808887	100	"yes"
"PRanto4"	0.55	115.89	9.48033051463221	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	2.17885087943	0.006602104	8.51868222266668e-08	0.0760206472484879	0.000530458783726972	0.828123570593108	0.0410653966126403	100	"yes"
"PRanto4"	0.6	120.8	8.18473573121936	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	2.0005364500602	0.007556861	2.33653670766666e-08	0.0691549361063399	0.000367273093626494	0.882609387077652	0.0254006777182266	100	"yes"
"PRanto4"	0.65	117.49	8.74035687966106	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	1.81465454335709	0.007173827	9.47655653788888e-08	0.0717254307755192	0.000537214132169808	0.855677341954382	0.0362545762844823	100	"yes"
"PRanto4"	0.7	116.66	8.62603529140038	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	1.64417699089077	0.007090239	3.00239222544444e-08	0.0737905611581031	0.000444336088264444	0.849711422581806	0.0287757137336973	100	"yes"
"PRanto4"	0.75	118.92	9.09287655477649	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	1.4944641515475	0.007218883	1.37542207134445e-07	0.0710184966915035	0.000529344867812304	0.86015182701145	0.0350931922387504	100	"yes"
"PRanto4"	0.8	117.91	9.10554831413299	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	1.33890642430421	0.007262825	1.86395287161111e-07	0.0709711200262136	0.000623489716532086	0.856192363100255	0.0436738455711421	100	"yes"
"PRanto4"	0.85	120.12	9.0019975336566	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	1.18908320749028	0.007376885	2.18870156944445e-08	0.0686756644558982	0.000509883150421209	0.869405036713973	0.0297285017220619	100	"yes"
"PRanto4"	0.9	119.32	9.77822772151157	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	1.0205500524961	0.007445128	8.21683791288888e-08	0.0713134140713079	0.00050569852046979	0.857215585098581	0.0352613623234196	100	"yes"
"PRanto4"	0.95	120.66	9.11455712117443	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	0.837626299155236	0.007481737	4.64613323756667e-07	0.0715188374891965	0.000427039065608217	0.860574936138825	0.0284358009490648	100	"yes"
"PRanto4"	0.99	117.54	8.92665965102583	0.9079979592893	119	1896	1896	"ref2714_PR_4206.txt"	"laplace"	"2"	2.29657606087313	0.593226607458823	0.003787662	4.24952466622223e-08	0.0703217480775164	0.000397205088901058	0.875950997659116	0.026486038531029	100	"yes"
"PRanto5"	0.25	129	8.20568908339411	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	4.3811476698368	0.007318739	9.05421275211112e-08	0.0873836434762844	0.00107225258879219	0.694794005005045	0.0890544340632795	97	"yes"
"PRanto5"	0.5	120.67	8.37873088916999	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	2.49737127718145	0.007623526	2.11588305826667e-07	0.121274290462342	0.0014189550720809	0.409506970250118	0.0892320389902673	91	"yes"
"PRanto5"	0.55	125.51	8.95386040552432	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	2.27977622694849	0.007999216	2.69546821826666e-07	0.108306739902095	0.00114354806602316	0.499799991435962	0.0895502035907991	98	"yes"
"PRanto5"	0.6	122.48	10.0769564107944	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	2.06788022426498	0.00879178	3.2208154111111e-08	0.122736432340728	0.00132583500672043	0.396478982835233	0.078161166467855	91	"yes"
"PRanto5"	0.65	125.94	7.89299651206016	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	1.87939755816065	0.009124064	7.39996974266667e-08	0.115181140427312	0.00131424803747572	0.447961054538446	0.0981682530678874	95	"yes"
"PRanto5"	0.7	123.03	8.65903510149306	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	1.71030831226343	0.008613605	3.85940020983333e-07	0.119334078015982	0.00156155783385798	0.431154541909792	0.0913223559507048	91	"yes"
"PRanto5"	0.75	124.48	8.5840820503106	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	1.55118857352313	0.008871841	1.41556948743333e-07	0.110496708190746	0.00123075932613081	0.49084050820709	0.0907974745580685	96	"yes"
"PRanto5"	0.8	121.26	8.83361348898214	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	1.3920658403813	0.008410295	5.3699371138889e-08	0.117493873720704	0.00104081405169006	0.424544899516234	0.0861225163099811	97	"yes"
"PRanto5"	0.85	125.19	9.12394452177147	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	1.22712773754492	0.009140907	3.21291008233331e-08	0.112872730177884	0.00117903503006177	0.464011381806356	0.0800708509223343	94	"yes"
"PRanto5"	0.9	122.26	8.64521821470101	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	1.0694072135524	0.008674592	3.44123417288888e-08	0.112808644590087	0.00130273501063303	0.481652539434553	0.0957617094477575	95	"yes"
"PRanto5"	0.95	126.24	9.91491071797697	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	0.8658166305146	0.008972074	3.73043464888891e-09	0.10708426023615	0.00126769515505133	0.519112938470839	0.0986968088294089	96	"yes"
"PRanto5"	0.99	122.6	9.48683298050514	0.896644888231427	124	1753	1753	"ref2714_PR_4207.txt"	"laplace"	"2"	2.38841088596216	0.621635294117422	0.004511666	1.30385840266666e-08	0.115455831439471	0.00104923349459361	0.440290538745496	0.0839688474351404	96	"yes"
"PRanto6"	0.25	127.68	9.13852982009291	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	4.5160727152022	0.008280206	2.86660733599999e-08	0.0767805729997821	0.000557779904560541	0.792468979937507	0.0517174817759073	100	"yes"
"PRanto6"	0.5	131.65	8.99199981128006	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	2.56198444921583	0.009230134	1.54605207426667e-07	0.078758557657298	0.00056756268893269	0.772576327255407	0.0534772543013896	100	"yes"
"PRanto6"	0.55	122.95	8.8367631991801	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	2.32170603590756	0.008628936	1.05398435271111e-07	0.0937666122572173	0.000910750856311003	0.636903093014422	0.0848974656731153	99	"yes"
"PRanto6"	0.6	127.47	9.70832715567498	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	2.12472396711853	0.0090062	0	0.0836395449185859	0.000668174582588462	0.729581049163698	0.0639387891754041	100	"yes"
"PRanto6"	0.65	125.58	8.42216891857016	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	1.93760428929892	0.009659335	1.3122848025e-07	0.0956678701968469	0.000917954239732052	0.623599445104297	0.0857733226364566	99	"yes"
"PRanto6"	0.7	128.9	9.91020288450853	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	1.75875737532339	0.0101996	2.79973644444447e-08	0.091900426098583	0.000830908380281322	0.645681939609522	0.0777107811495909	100	"yes"
"PRanto6"	0.75	130.4	10.2118964097188	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	1.59338668583515	0.010509936	1.76469275238222e-06	0.0898682160005222	0.000956274738301743	0.664873175144082	0.0801841450175654	98	"yes"
"PRanto6"	0.8	129.67	9.21686530554755	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	1.43407205122151	0.01041135	3.38762947222222e-07	0.0889219896772026	0.000810470221761114	0.674567684319134	0.0747810394183491	99	"yes"
"PRanto6"	0.85	131.69	9.71065747963899	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	1.25477257238071	0.0105022	4.44033155555556e-08	0.0839763040369066	0.000854713316992933	0.722294154451764	0.0746170307088344	99	"yes"
"PRanto6"	0.9	126.87	9.20546061044775	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	1.09295240442336	0.009813867	3.71160323934444e-07	0.0939297597468772	0.000823664123840811	0.628408034810768	0.0772887524172235	99	"yes"
"PRanto6"	0.95	125.45	8.65193970194318	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	0.89030151701108	0.009788873	1.20411192467778e-07	0.0921413431732971	0.000880834184432668	0.654080818931026	0.0823287714033688	99	"yes"
"PRanto6"	0.99	130.82	8.86074078577673	0.906465210449369	128	1665	1665	"ref2714_PR_4208.txt"	"laplace"	"2"	2.45071540697936	0.633534011835599	0.005486428	5.73324736844445e-08	0.0891995329289666	0.000780503112347457	0.670528742726722	0.0762224924038161	99	"yes"
"PRanto8"	0.25	135.11	8.37974349309697	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	4.76529058256753	0.008889574	1.1217591536e-07	0.0747804109794308	0.000492785912642948	0.804124945319204	0.0486597439340637	100	"yes"
"PRanto8"	0.5	133.58	8.66571090300994	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	2.68597382512453	0.0108623	1.72608644444444e-08	0.0814942432167038	0.000549805896406248	0.740323320585087	0.0581007169893979	100	"yes"
"PRanto8"	0.55	128.59	8.78715200756425	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	2.45065028440323	0.01020518	4.90732573333333e-08	0.0846262888719979	0.000635857984926909	0.712834947977087	0.0644651124335579	100	"yes"
"PRanto8"	0.6	134.47	8.5060346967683	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	2.23182355614437	0.01125727	2.34547702333334e-07	0.0772461483667573	0.000501863841973607	0.764870485025153	0.0514454190680067	100	"yes"
"PRanto8"	0.65	129.86	9.59589558724	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	2.03830078177626	0.01184466	7.06389822666666e-07	0.0854024289508805	0.000800101476888329	0.695424803981162	0.068879659685243	99	"yes"
"PRanto8"	0.7	130.14	8.19092870993962	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	1.84418881976509	0.01194691	6.80279565555556e-08	0.0810915735144327	0.000560111735598114	0.744164355634404	0.057176337774573	100	"yes"
"PRanto8"	0.75	132.66	8.08817568173355	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	1.66716484027726	0.01261646	1.59431220444444e-07	0.0797281002091411	0.00062106225881254	0.75631620585013	0.0599652337652295	100	"yes"
"PRanto8"	0.8	137.87	9.30043444190006	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	1.50263903228182	0.01336534	3.40992255999999e-07	0.0743926982245625	0.000331609374019995	0.806546289228503	0.0322649108913883	100	"yes"
"PRanto8"	0.85	133.93	9.78481094618211	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	1.33116484909849	0.01253063	4.18200756666666e-08	0.0796091615045713	0.000479065900080487	0.758093449827454	0.0494120379755326	100	"yes"
"PRanto8"	0.9	131.98	9.53460470437484	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	1.1487200551752	0.01211876	2.75124222666667e-07	0.0862063773430891	0.000641643193799477	0.694016230148086	0.0662379770829376	100	"yes"
"PRanto8"	0.95	136.4	9.32467130517183	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	0.93406647937189	0.01270611	3.85271287666667e-07	0.0767237290383579	0.000565342384809959	0.783198129059117	0.0542271376179146	100	"yes"
"PRanto8"	0.99	134.46	9.89788264267064	0.955077166221669	134	1504	1504	"ref2714_PR_4210.txt"	"laplace"	"2"	2.57855311564698	0.66106889404964	0.006607091	2.36671874544445e-08	0.081932244683805	0.000618500619180402	0.723590215740647	0.0619406445369838	100	"yes"
"PRanto9"	0.25	136.13	9.54167361386541	0.928261175571598	134	1594	1594	"ref2714_PR_4211.txt"	"laplace"	"2"	2.50470072492812	4.58251258918095	0.008322057	3.56046937566666e-08	0.182318816307056	0.00120325160917183	0.0526062923286052	0.0046089339958818	31	"yes"
"PRanto9"	0.5	132.9	9.97015749143615	0.928261175571598	134	1594	1594	"ref2714_PR_4211.txt"	"laplace"	"2"	2.50470072492812	2.62558759918326	0.01012305	4.39981831666666e-07	0.179171852161908	0.00136584109914858	0.0664393907982199	0.00964306922029613	38	"yes"
