"SiteCode"	"kernel"	"rep"	"theta"	"m"
"PRanto11"	"0.5"	"36"	25.37061	0.2685771
"PRanto11"	"0.5"	"37"	21.70279	0.9997783
"PRanto11"	"0.5"	"38"	29.40426	0.2662497
"PRanto11"	"0.5"	"39"	27.51906	0.1716335
"PRanto11"	"0.5"	"40"	23.9129	0.4047576
"PRanto11"	"0.5"	"41"	25.17462	0.2280399
"PRanto11"	"0.5"	"42"	24.87701	0.2749972
"PRanto11"	"0.5"	"43"	21.30871	0.4616351
"PRanto11"	"0.5"	"44"	66.22828	0.03950258
"PRanto11"	"0.5"	"45"	21.74962	0.9994156
"PRanto11"	"0.5"	"46"	24.94081	0.1705105
"PRanto11"	"0.5"	"47"	27.57011	0.3530836
"PRanto11"	"0.5"	"48"	22.43438	0.4543158
"PRanto11"	"0.5"	"49"	20.72922	0.4520331
"PRanto11"	"0.5"	"50"	23.64849	0.4010917
"PRanto11"	"0.5"	"51"	24.96931	0.2206788
"PRanto11"	"0.5"	"52"	23.56993	0.2285147
"PRanto11"	"0.5"	"53"	24.3585	0.5349202
"PRanto11"	"0.5"	"54"	23.40326	0.5007794
"PRanto11"	"0.5"	"55"	26.85669	0.4921043
"PRanto11"	"0.5"	"56"	26.70529	0.7628119
"PRanto11"	"0.5"	"57"	55.67788	0.0409911
"PRanto11"	"0.5"	"58"	18.94865	0.4331565
"PRanto11"	"0.5"	"59"	27.02277	0.3644972
"PRanto11"	"0.5"	"60"	20.74416	0.4850256
"PRanto11"	"0.5"	"61"	37.75047	0.1367516
"PRanto11"	"0.5"	"62"	29.07537	0.336652
"PRanto11"	"0.5"	"63"	25.67345	0.3576471
"PRanto11"	"0.5"	"64"	27.47698	0.233045
"PRanto11"	"0.5"	"65"	19.42784	0.8930081
"PRanto11"	"0.5"	"66"	56.91764	0.04231501
"PRanto11"	"0.5"	"67"	22.05843	0.4163704
"PRanto11"	"0.5"	"68"	48.41382	0.03170871
"PRanto11"	"0.5"	"69"	58.47841	0.04430601
"PRanto11"	"0.5"	"70"	73.29757	0.03096289
"PRanto11"	"0.5"	"71"	20.96764	0.4244162
"PRanto11"	"0.5"	"72"	21.53885	0.3730173
"PRanto11"	"0.5"	"73"	22.28419	0.2923988
"PRanto11"	"0.5"	"74"	27.0367	0.1700119
"PRanto11"	"0.5"	"75"	21.06922	0.5851401
"PRanto11"	"0.5"	"76"	27.55561	0.2039408
"PRanto11"	"0.5"	"77"	27.54517	0.5361264
"PRanto11"	"0.5"	"78"	30.88894	0.2196328
"PRanto11"	"0.5"	"79"	25.94353	0.3177704
"PRanto11"	"0.5"	"80"	24.82082	0.6050166
"PRanto11"	"0.5"	"81"	25.49111	0.8878355
"PRanto11"	"0.5"	"82"	49.27375	0.06303508
"PRanto11"	"0.5"	"83"	24.33122	0.4678113
"PRanto11"	"0.5"	"84"	66.87373	0.03696923
"PRanto11"	"0.5"	"85"	23.53268	0.3546694
"PRanto11"	"0.5"	"86"	28.61028	0.1676495
"PRanto11"	"0.5"	"87"	25.03369	0.2649787
"PRanto11"	"0.5"	"88"	23.68301	0.6773758
"PRanto11"	"0.5"	"89"	23.50921	0.2837314
"PRanto11"	"0.5"	"90"	20.9377	0.8109255
"PRanto11"	"0.5"	"91"	38.6041	0.09594344
"PRanto11"	"0.5"	"92"	32.99935	0.1062256
"PRanto11"	"0.5"	"93"	30.36558	0.1783449
"PRanto11"	"0.5"	"94"	24.47076	0.7121501
"PRanto11"	"0.5"	"95"	23.93678	0.2775912
"PRanto11"	"0.5"	"96"	23.16048	0.999406
"PRanto11"	"0.5"	"97"	22.45544	0.3034549
"PRanto11"	"0.5"	"98"	23.83346	0.9998645
"PRanto11"	"0.5"	"99"	24.85517	0.3908247
"PRanto11"	"0.5"	"100"	27.40465	0.3228004
"PRanto11"	"0.55"	"1"	20.7484	0.7091095
"PRanto11"	"0.55"	"2"	24.76604	0.6120024
"PRanto11"	"0.55"	"3"	23.41935	0.4518772
"PRanto11"	"0.55"	"4"	36.05026	0.06744104
"PRanto11"	"0.55"	"5"	21.16316	0.531222
"PRanto11"	"0.55"	"6"	27.76119	0.2259612
"PRanto11"	"0.55"	"7"	22.68808	0.8936121
"PRanto11"	"0.55"	"8"	29.06386	0.2659369
"PRanto11"	"0.55"	"9"	26.4837	0.6133914
"PRanto11"	"0.55"	"10"	28.55905	0.2530262
"PRanto11"	"0.55"	"11"	26.2173	0.6026857
"PRanto11"	"0.55"	"12"	21.58359	0.5627163
"PRanto11"	"0.55"	"13"	66.15341	0.02106444
"PRanto11"	"0.55"	"14"	27.50918	0.3129127
"PRanto11"	"0.55"	"15"	20.79545	0.2703693
"PRanto11"	"0.55"	"16"	29.19402	0.1401746
"PRanto11"	"0.55"	"17"	28.1828	0.2849634
"PRanto11"	"0.55"	"18"	22.80873	0.4470736
"PRanto11"	"0.55"	"19"	22.82064	0.9366862
"PRanto11"	"0.55"	"20"	27.09858	0.4370135
"PRanto11"	"0.55"	"21"	20.59731	0.8160653
"PRanto11"	"0.55"	"22"	27.2317	0.8489015
"PRanto11"	"0.55"	"23"	21.46517	0.9994119
"PRanto11"	"0.55"	"24"	24.77974	0.5243509
"PRanto11"	"0.55"	"25"	16.11124	0.999919
"PRanto11"	"0.55"	"26"	25.58465	0.3146233
"PRanto11"	"0.55"	"27"	24.12048	0.7180026
"PRanto11"	"0.55"	"28"	25.46155	0.524556
"PRanto11"	"0.55"	"29"	65.67934	0.0360219
"PRanto11"	"0.55"	"30"	23.12206	0.5278885
"PRanto11"	"0.55"	"31"	24.663	0.2457334
"PRanto11"	"0.55"	"32"	30.98484	0.2182739
"PRanto11"	"0.55"	"33"	19.38719	0.550591
"PRanto11"	"0.55"	"34"	33.98485	0.2005713
"PRanto11"	"0.55"	"35"	22.62484	0.9931746
"PRanto11"	"0.55"	"36"	31.25456	0.1539806
"PRanto11"	"0.55"	"37"	43.5009	0.08398199
"PRanto11"	"0.55"	"38"	24.44771	0.6194361
"PRanto11"	"0.55"	"39"	21.37557	0.707132
"PRanto11"	"0.55"	"40"	24.70893	0.2279743
"PRanto11"	"0.55"	"41"	82.06552	0.0326773
"PRanto11"	"0.55"	"42"	18.12252	0.9489092
"PRanto11"	"0.55"	"43"	27.00526	0.3215407
"PRanto11"	"0.55"	"44"	23.52493	0.9775568
"PRanto11"	"0.55"	"45"	42.94585	0.05323207
"PRanto11"	"0.55"	"46"	23.03709	0.4945534
"PRanto11"	"0.55"	"47"	23.82656	0.9997655
"PRanto11"	"0.55"	"48"	23.98839	0.6886023
"PRanto11"	"0.55"	"49"	22.52968	0.5556002
"PRanto11"	"0.55"	"50"	24.03678	0.5832949
"PRanto11"	"0.55"	"51"	77.20832	0.03384537
"PRanto11"	"0.55"	"52"	85.26065	0.02801874
"PRanto11"	"0.55"	"53"	27.10344	0.3864471
"PRanto11"	"0.55"	"54"	22.07768	0.5366971
"PRanto11"	"0.55"	"55"	56.57184	0.04640658
"PRanto11"	"0.55"	"56"	21.56441	0.3406732
"PRanto11"	"0.55"	"57"	26.04829	0.40813
"PRanto11"	"0.55"	"58"	26.86195	0.3499388
"PRanto11"	"0.55"	"59"	64.63637	0.03393499
"PRanto11"	"0.55"	"60"	21.72013	0.7578718
"PRanto11"	"0.55"	"61"	25.95233	0.1458287
"PRanto11"	"0.55"	"62"	20.70322	0.9551372
"PRanto11"	"0.55"	"63"	28.89673	0.273306
"PRanto11"	"0.55"	"64"	90.04633	0.03402065
"PRanto11"	"0.55"	"65"	27.20508	0.2146683
"PRanto11"	"0.55"	"66"	23.43561	0.5271817
"PRanto11"	"0.55"	"67"	24.36878	0.6190705
"PRanto11"	"0.55"	"68"	26.66263	0.6747446
"PRanto11"	"0.55"	"69"	115.6519	0.02761782
"PRanto11"	"0.55"	"70"	24.31149	0.5414656
"PRanto11"	"0.55"	"71"	26.2741	0.2036329
"PRanto11"	"0.55"	"72"	28.86812	0.6071871
"PRanto11"	"0.55"	"73"	27.07884	0.4416336
"PRanto11"	"0.55"	"74"	26.04942	0.4705886
"PRanto11"	"0.55"	"75"	35.60231	0.1423791
"PRanto11"	"0.55"	"76"	55.33099	0.04535423
"PRanto11"	"0.55"	"77"	16.47632	0.7535962
"PRanto11"	"0.55"	"78"	22.18759	0.3764394
"PRanto11"	"0.55"	"79"	81.66856	0.03765871
"PRanto11"	"0.55"	"80"	24.67342	0.7292951
"PRanto11"	"0.55"	"81"	26.36134	0.7239511
"PRanto11"	"0.55"	"82"	34.63414	0.1708743
"PRanto11"	"0.55"	"83"	25.62091	0.5923055
"PRanto11"	"0.55"	"84"	33.55048	0.1726715
"PRanto11"	"0.55"	"85"	36.74158	0.1619926
"PRanto11"	"0.55"	"86"	22.19212	0.9581146
"PRanto11"	"0.55"	"87"	25.96365	0.3849232
"PRanto11"	"0.55"	"88"	23.28166	0.7445667
"PRanto11"	"0.55"	"89"	26.03212	0.1361546
"PRanto11"	"0.55"	"90"	22.79157	0.7951507
"PRanto11"	"0.55"	"91"	25.08749	0.3030897
"PRanto11"	"0.55"	"92"	39.38809	0.1168946
"PRanto11"	"0.55"	"93"	33.87354	0.2889223
"PRanto11"	"0.55"	"94"	23.60719	0.5953742
"PRanto11"	"0.55"	"95"	25.83456	0.2470065
"PRanto11"	"0.55"	"96"	19.1236	0.9001786
"PRanto11"	"0.55"	"97"	21.15335	0.9959996
"PRanto11"	"0.55"	"98"	74.86139	0.03259455
"PRanto11"	"0.55"	"99"	31.28115	0.2771171
"PRanto11"	"0.55"	"100"	55.25341	0.04551242
"PRanto11"	"0.6"	"1"	27.5159	0.189605
"PRanto11"	"0.6"	"2"	25.47964	0.5245987
"PRanto11"	"0.6"	"3"	22.28529	0.9998487
"PRanto11"	"0.6"	"4"	23.5132	0.9953353
"PRanto11"	"0.6"	"5"	28.24949	0.2805953
"PRanto11"	"0.6"	"6"	30.8905	0.1594637
"PRanto11"	"0.6"	"7"	31.52178	0.3804155
"PRanto11"	"0.6"	"8"	31.5752	0.1920905
"PRanto11"	"0.6"	"9"	26.67925	0.3402749
"PRanto11"	"0.6"	"10"	29.72206	0.1185806
"PRanto11"	"0.6"	"11"	92.9212	0.02724739
"PRanto11"	"0.6"	"12"	26.62246	0.4503725
"PRanto11"	"0.6"	"13"	32.57073	0.2888612
"PRanto11"	"0.6"	"14"	37.23122	0.1360341
"PRanto11"	"0.6"	"15"	30.36535	0.5020812
"PRanto11"	"0.6"	"16"	32.5429	0.1816071
"PRanto11"	"0.6"	"17"	36.08555	0.2165396
"PRanto11"	"0.6"	"18"	23.96463	0.8075835
"PRanto11"	"0.6"	"19"	29.52075	0.2942501
"PRanto11"	"0.6"	"20"	23.05967	0.4951653
"PRanto11"	"0.6"	"21"	23.81228	0.4841082
"PRanto11"	"0.6"	"22"	33.8972	0.3930207
"PRanto11"	"0.6"	"23"	29.76544	0.3804956
"PRanto11"	"0.6"	"24"	43.42015	0.08113019
"PRanto11"	"0.6"	"25"	22.94463	0.9936007
"PRanto11"	"0.6"	"26"	33.57346	0.2845343
"PRanto11"	"0.6"	"27"	28.86081	0.2722324
"PRanto11"	"0.6"	"28"	26.01032	0.5018944
"PRanto11"	"0.6"	"29"	27.96644	0.4551042
"PRanto11"	"0.6"	"30"	25.64399	0.2571808
"PRanto11"	"0.6"	"31"	35.22345	0.1951716
"PRanto11"	"0.6"	"32"	22.36778	0.993423
"PRanto11"	"0.6"	"33"	22.98263	0.4322707
"PRanto11"	"0.6"	"34"	25.83044	0.9566279
"PRanto11"	"0.6"	"35"	30.84792	0.4932796
"PRanto11"	"0.6"	"36"	25.62769	0.9208451
"PRanto11"	"0.6"	"37"	69.30337	0.03042782
"PRanto11"	"0.6"	"38"	24.86618	0.3354846
"PRanto11"	"0.6"	"39"	24.5737	0.7458763
"PRanto11"	"0.6"	"40"	25.34724	0.9815761
"PRanto11"	"0.6"	"41"	74.66881	0.03113318
"PRanto11"	"0.6"	"42"	26.77307	0.358847
"PRanto11"	"0.6"	"43"	24.27699	0.5922606
"PRanto11"	"0.6"	"44"	41.39279	0.1001859
"PRanto11"	"0.6"	"45"	28.78747	0.3528915
"PRanto11"	"0.6"	"46"	28.65126	0.188031
"PRanto11"	"0.6"	"47"	29.5863	0.2924671
"PRanto11"	"0.6"	"48"	27.6853	0.2261893
"PRanto11"	"0.6"	"49"	22.57496	0.8411919
"PRanto11"	"0.6"	"50"	76.79484	0.02945267
"PRanto11"	"0.6"	"51"	27.78783	0.999215
"PRanto11"	"0.6"	"52"	30.02612	0.4974614
"PRanto11"	"0.6"	"53"	26.40548	0.6601308
"PRanto11"	"0.6"	"54"	31.01386	0.1353739
"PRanto11"	"0.6"	"55"	22.27271	0.2000501
"PRanto11"	"0.6"	"56"	28.83432	0.4202764
"PRanto11"	"0.6"	"57"	26.15284	0.4281035
"PRanto11"	"0.6"	"58"	31.33807	0.4500958
"PRanto11"	"0.6"	"59"	29.52119	0.3547612
"PRanto11"	"0.6"	"60"	59.56881	0.04086321
"PRanto11"	"0.6"	"61"	25.93629	0.5872194
"PRanto11"	"0.6"	"62"	59.43039	0.03757477
"PRanto11"	"0.6"	"63"	26.53238	0.4240583
"PRanto11"	"0.6"	"64"	25.86634	0.4863885
"PRanto11"	"0.6"	"65"	37.61606	0.2811778
"PRanto11"	"0.6"	"66"	40.70412	0.1662082
"PRanto11"	"0.6"	"67"	19.01869	0.9399972
"PRanto11"	"0.6"	"68"	70.0825	0.04187689
"PRanto11"	"0.6"	"69"	19.68801	0.8177277
"PRanto11"	"0.6"	"70"	33.25679	0.1394802
"PRanto11"	"0.6"	"71"	37.37053	0.141275
"PRanto11"	"0.6"	"72"	79.47525	0.02651433
"PRanto11"	"0.6"	"73"	23.67345	0.4000515
"PRanto11"	"0.6"	"74"	22.68465	0.5902561
"PRanto11"	"0.6"	"75"	38.07265	0.0951123
"PRanto11"	"0.6"	"76"	32.55337	0.3580844
"PRanto11"	"0.6"	"77"	23.75836	0.4557762
"PRanto11"	"0.6"	"78"	27.10921	0.2315598
"PRanto11"	"0.6"	"79"	28.30932	0.2455778
"PRanto11"	"0.6"	"80"	24.48997	0.4817322
"PRanto11"	"0.6"	"81"	26.3307	0.3164151
"PRanto11"	"0.6"	"82"	21.77707	0.9991774
"PRanto11"	"0.6"	"83"	50.90874	0.07156149
"PRanto11"	"0.6"	"84"	27.39221	0.5444573
"PRanto11"	"0.6"	"85"	24.10918	0.5250768
"PRanto11"	"0.6"	"86"	76.01377	0.02438863
"PRanto11"	"0.6"	"87"	21.86503	0.5597608
"PRanto11"	"0.6"	"88"	33.56017	0.1357614
"PRanto11"	"0.6"	"89"	29.36	0.3848931
"PRanto11"	"0.6"	"90"	19.96569	0.5626541
"PRanto11"	"0.6"	"91"	24.69419	0.9989686
"PRanto11"	"0.6"	"92"	30.53407	0.2308109
"PRanto11"	"0.6"	"93"	22.71522	0.6860581
"PRanto11"	"0.6"	"94"	63.86012	0.02737051
"PRanto11"	"0.6"	"95"	23.65646	0.5892568
"PRanto11"	"0.6"	"96"	26.89484	0.9992926
"PRanto11"	"0.6"	"97"	25.03566	0.7238563
"PRanto11"	"0.6"	"98"	86.88333	0.0345831
"PRanto11"	"0.6"	"99"	23.73212	0.394923
"PRanto11"	"0.6"	"100"	25.67948	0.9991429
"PRanto11"	"0.65"	"1"	22.08724	0.9704129
"PRanto11"	"0.65"	"2"	36.22903	0.1039608
"PRanto11"	"0.65"	"3"	26.50458	0.492136
"PRanto11"	"0.65"	"4"	36.12183	0.1639145
"PRanto11"	"0.65"	"5"	75.3644	0.03009996
"PRanto11"	"0.65"	"6"	57.8622	0.04115795
"PRanto11"	"0.65"	"7"	24.14584	0.9998606
"PRanto11"	"0.65"	"8"	42.6991	0.1144344
"PRanto11"	"0.65"	"9"	24.09799	0.9924665
"PRanto11"	"0.65"	"10"	19.80691	0.8697837
"PRanto11"	"0.65"	"11"	94.63428	0.03324003
"PRanto11"	"0.65"	"12"	34.83643	0.2352654
"PRanto11"	"0.65"	"13"	25.05386	0.446131
"PRanto11"	"0.65"	"14"	32.22735	0.3763058
"PRanto11"	"0.65"	"15"	21.19848	0.5229005
"PRanto11"	"0.65"	"16"	23.54424	0.3804886
"PRanto11"	"0.65"	"17"	27.32338	0.367957
"PRanto11"	"0.65"	"18"	26.18904	0.3722311
"PRanto11"	"0.65"	"19"	24.07036	0.5739523
"PRanto11"	"0.65"	"20"	25.57631	0.5509669
"PRanto11"	"0.65"	"21"	31.13534	0.3939402
"PRanto11"	"0.65"	"22"	26.93129	0.1971396
"PRanto11"	"0.65"	"23"	25.65424	0.6220412
"PRanto11"	"0.65"	"24"	19.68001	0.9968932
"PRanto11"	"0.65"	"25"	34.92599	0.1100093
"PRanto11"	"0.65"	"26"	36.74248	0.1856746
"PRanto11"	"0.65"	"27"	21.75474	0.6864469
"PRanto11"	"0.65"	"28"	24.66621	0.3783176
"PRanto11"	"0.65"	"29"	29.59275	0.3689441
"PRanto11"	"0.65"	"30"	40.53953	0.08191864
"PRanto11"	"0.65"	"31"	40.01814	0.2553639
"PRanto11"	"0.65"	"32"	26.37971	0.5030766
"PRanto11"	"0.65"	"33"	32.44383	0.3469753
"PRanto11"	"0.65"	"34"	31.42267	0.2548984
"PRanto11"	"0.65"	"35"	29.79127	0.5143276
"PRanto11"	"0.65"	"36"	28.55551	0.1587252
"PRanto11"	"0.65"	"37"	72.05799	0.02837707
"PRanto11"	"0.65"	"38"	26.21559	0.3704393
"PRanto11"	"0.65"	"39"	21.96994	0.8463123
"PRanto11"	"0.65"	"40"	25.06955	0.534757
"PRanto11"	"0.65"	"41"	61.82462	0.03471505
"PRanto11"	"0.65"	"42"	26.6167	0.4493918
"PRanto11"	"0.65"	"43"	63.94389	0.04369488
"PRanto11"	"0.65"	"44"	27.12214	0.3135504
"PRanto11"	"0.65"	"45"	29.39203	0.3413969
"PRanto11"	"0.65"	"46"	25.14425	0.528556
"PRanto11"	"0.65"	"47"	28.91909	0.2160051
"PRanto11"	"0.65"	"48"	23.64306	0.5411074
"PRanto11"	"0.65"	"49"	33.53492	0.4364593
"PRanto11"	"0.65"	"50"	83.17097	0.03953171
"PRanto11"	"0.65"	"51"	29.73382	0.3025379
"PRanto11"	"0.65"	"52"	44.35745	0.1505172
"PRanto11"	"0.65"	"53"	32.45149	0.4062591
"PRanto11"	"0.65"	"54"	33.14545	0.241384
"PRanto11"	"0.65"	"55"	25.02739	0.9997832
"PRanto11"	"0.65"	"56"	23.49577	0.9995018
"PRanto11"	"0.65"	"57"	23.32529	0.7468582
"PRanto11"	"0.65"	"58"	127.8352	0.02580344
"PRanto11"	"0.65"	"59"	24.11897	0.9918314
"PRanto11"	"0.65"	"60"	21.30667	0.7934199
"PRanto11"	"0.65"	"61"	90.19134	0.03047409
"PRanto11"	"0.65"	"62"	25.7604	0.4349802
"PRanto11"	"0.65"	"63"	22.62329	0.999648
"PRanto11"	"0.65"	"64"	25.34994	0.3064755
"PRanto11"	"0.65"	"65"	70.84307	0.03199059
"PRanto11"	"0.65"	"66"	37.67568	0.1789921
"PRanto11"	"0.65"	"67"	27.45304	0.3380087
"PRanto11"	"0.65"	"68"	38.05874	0.1220256
"PRanto11"	"0.65"	"69"	28.0492	0.5872575
"PRanto11"	"0.65"	"70"	23.13282	0.5635903
"PRanto11"	"0.65"	"71"	22.99321	0.8925941
"PRanto11"	"0.65"	"72"	28.03936	0.2011003
"PRanto11"	"0.65"	"73"	54.42744	0.05603521
"PRanto11"	"0.65"	"74"	28.79836	0.3961376
"PRanto11"	"0.65"	"75"	24.02864	0.725868
"PRanto11"	"0.65"	"76"	22.32859	0.6384691
"PRanto11"	"0.65"	"77"	64.4225	0.03684095
"PRanto11"	"0.65"	"78"	28.10787	0.2381258
"PRanto11"	"0.65"	"79"	24.91357	0.6941309
"PRanto11"	"0.65"	"80"	33.98168	0.1366209
"PRanto11"	"0.65"	"81"	39.29979	0.1774372
"PRanto11"	"0.65"	"82"	24.91889	0.5503289
"PRanto11"	"0.65"	"83"	79.69864	0.03369602
"PRanto11"	"0.65"	"84"	27.4831	0.9995957
"PRanto11"	"0.65"	"85"	36.13766	0.2479218
"PRanto11"	"0.65"	"86"	21.44344	0.9968413
"PRanto11"	"0.65"	"87"	21.65226	0.5945101
"PRanto11"	"0.65"	"88"	35.33236	0.1597854
"PRanto11"	"0.65"	"89"	30.42956	0.2200845
"PRanto11"	"0.65"	"90"	28.50629	0.9986886
"PRanto11"	"0.65"	"91"	35.51222	0.1893197
"PRanto11"	"0.65"	"92"	22.1686	0.87396
"PRanto11"	"0.65"	"93"	27.63909	0.8381824
"PRanto11"	"0.65"	"94"	57.63426	0.0558228
"PRanto11"	"0.65"	"95"	26.5014	0.5205666
"PRanto11"	"0.65"	"96"	25.76521	0.7759281
"PRanto11"	"0.65"	"97"	31.16883	0.202467
"PRanto11"	"0.65"	"98"	22.65481	0.997789
"PRanto11"	"0.65"	"99"	26.85076	0.9996738
"PRanto11"	"0.65"	"100"	25.18703	0.6062896
"PRanto11"	"0.7"	"1"	28.88827	0.3806022
"PRanto11"	"0.7"	"2"	31.08955	0.2636741
"PRanto11"	"0.7"	"3"	25.80571	0.3993189
"PRanto11"	"0.7"	"4"	20.00068	0.9905052
"PRanto11"	"0.7"	"5"	24.91206	0.4423843
"PRanto11"	"0.7"	"6"	27.09205	0.2791794
"PRanto11"	"0.7"	"7"	28.90609	0.363888
"PRanto11"	"0.7"	"8"	44.0663	0.05254842
"PRanto11"	"0.7"	"9"	48.69679	0.04284835
"PRanto11"	"0.7"	"10"	26.27409	0.5875489
"PRanto11"	"0.7"	"11"	23.27944	0.9709043
"PRanto11"	"0.7"	"12"	26.76474	0.6108775
"PRanto11"	"0.7"	"13"	24.9174	0.3834801
"PRanto11"	"0.7"	"14"	76.71249	0.02604172
"PRanto11"	"0.7"	"15"	18.50477	0.8236245
"PRanto11"	"0.7"	"16"	63.61775	0.04165151
"PRanto11"	"0.7"	"17"	20.73095	0.9487795
"PRanto11"	"0.7"	"18"	30.61532	0.226465
"PRanto11"	"0.7"	"19"	93.58619	0.02064598
"PRanto11"	"0.7"	"20"	32.09128	0.3251477
"PRanto11"	"0.7"	"21"	22.13077	0.7304992
"PRanto11"	"0.7"	"22"	93.82264	0.0253254
"PRanto11"	"0.7"	"23"	30.84864	0.1781254
"PRanto11"	"0.7"	"24"	22.96943	0.97146
"PRanto11"	"0.7"	"25"	34.34646	0.184314
"PRanto11"	"0.7"	"26"	45.50652	0.08807137
"PRanto11"	"0.7"	"27"	21.46471	0.5777167
"PRanto11"	"0.7"	"28"	26.2173	0.6026857
"PRanto11"	"0.7"	"29"	30.90324	0.3044864
"PRanto11"	"0.7"	"30"	24.01565	0.4601507
"PRanto11"	"0.7"	"31"	17.77504	0.9989702
"PRanto11"	"0.7"	"32"	28.63025	0.2644351
"PRanto11"	"0.7"	"33"	29.77225	0.4670538
"PRanto11"	"0.7"	"34"	27.46863	0.4967261
"PRanto11"	"0.7"	"35"	27.30767	0.2237175
"PRanto11"	"0.7"	"36"	20.41827	0.9731923
"PRanto11"	"0.7"	"37"	32.26054	0.1027718
"PRanto11"	"0.7"	"38"	25.69669	0.6218357
"PRanto11"	"0.7"	"39"	28.39415	0.2296882
"PRanto11"	"0.7"	"40"	30.19879	0.318538
"PRanto11"	"0.7"	"41"	27.97803	0.3104385
"PRanto11"	"0.7"	"42"	35.49736	0.1100794
"PRanto11"	"0.7"	"43"	50.44985	0.05821992
"PRanto11"	"0.7"	"44"	31.10604	0.2969857
"PRanto11"	"0.7"	"45"	27.73988	0.3668957
"PRanto11"	"0.7"	"46"	29.60735	0.1572361
"PRanto11"	"0.7"	"47"	32.16418	0.1400223
"PRanto11"	"0.7"	"48"	21.17655	0.520866
"PRanto11"	"0.7"	"49"	25.92055	0.3618364
"PRanto11"	"0.7"	"50"	31.8557	0.1521326
"PRanto11"	"0.7"	"51"	30.498	0.1765365
"PRanto11"	"0.7"	"52"	26.21655	0.4863323
"PRanto11"	"0.7"	"53"	28.04096	0.2731314
"PRanto11"	"0.7"	"54"	26.57153	0.3924742
"PRanto11"	"0.7"	"55"	24.95071	0.3556633
"PRanto11"	"0.7"	"56"	25.82353	0.5743602
"PRanto11"	"0.7"	"57"	27.67089	0.2115998
"PRanto11"	"0.7"	"58"	83.933	0.0319181
"PRanto11"	"0.7"	"59"	22.94113	0.470439
"PRanto11"	"0.7"	"60"	36.17513	0.09555634
"PRanto11"	"0.7"	"61"	23.75944	0.4219514
"PRanto11"	"0.7"	"62"	26.50716	0.6546499
"PRanto11"	"0.7"	"63"	19.69926	0.9988155
"PRanto11"	"0.7"	"64"	29.27744	0.2072129
"PRanto11"	"0.7"	"65"	58.90521	0.04643834
"PRanto11"	"0.7"	"66"	23.32489	0.426098
"PRanto11"	"0.7"	"67"	18.31398	0.8006519
"PRanto11"	"0.7"	"68"	27.91955	0.524788
"PRanto11"	"0.7"	"69"	62.14658	0.03958152
"PRanto11"	"0.7"	"70"	25.81763	0.4259212
"PRanto11"	"0.7"	"71"	29.24423	0.5028044
"PRanto11"	"0.7"	"72"	26.19768	0.6050764
"PRanto11"	"0.7"	"73"	26.1923	0.454076
"PRanto11"	"0.7"	"74"	25.09021	0.3972304
"PRanto11"	"0.7"	"75"	20.67244	0.7673278
"PRanto11"	"0.7"	"76"	50.53258	0.05097699
"PRanto11"	"0.7"	"77"	42.13124	0.07463179
"PRanto11"	"0.7"	"78"	24.58151	0.4131916
"PRanto11"	"0.7"	"79"	22.61009	0.3993631
"PRanto11"	"0.7"	"80"	40.11866	0.08074841
"PRanto11"	"0.7"	"81"	46.85762	0.05055474
"PRanto11"	"0.7"	"82"	75.41138	0.02928906
"PRanto11"	"0.7"	"83"	24.51137	0.33815
"PRanto11"	"0.7"	"84"	22.6498	0.9981863
"PRanto11"	"0.7"	"85"	30.05208	0.1991472
"PRanto11"	"0.7"	"86"	27.17436	0.8099434
"PRanto11"	"0.7"	"87"	33.98882	0.1244184
"PRanto11"	"0.7"	"88"	32.0662	0.365921
"PRanto11"	"0.7"	"89"	25.08805	0.5751458
"PRanto11"	"0.7"	"90"	24.22011	0.2335275
"PRanto11"	"0.7"	"91"	72.80261	0.02666462
"PRanto11"	"0.7"	"92"	24.59267	0.8027163
"PRanto11"	"0.7"	"93"	28.20893	0.5643486
"PRanto11"	"0.7"	"94"	21.70851	0.9998521
"PRanto11"	"0.7"	"95"	23.16255	0.4092376
"PRanto11"	"0.7"	"96"	21.57573	0.6102354
"PRanto11"	"0.7"	"97"	25.2316	0.4807964
"PRanto11"	"0.7"	"98"	27.16499	0.358265
"PRanto11"	"0.7"	"99"	66.88285	0.04350547
"PRanto11"	"0.7"	"100"	23.45538	0.4377984
"PRanto11"	"0.75"	"1"	75.76479	0.03629295
"PRanto11"	"0.75"	"2"	90.20049	0.03258483
"PRanto11"	"0.75"	"3"	48.06611	0.04855106
"PRanto11"	"0.75"	"4"	28.80662	0.327995
"PRanto11"	"0.75"	"5"	38.50502	0.06347534
"PRanto11"	"0.75"	"6"	70.68604	0.03559384
"PRanto11"	"0.75"	"7"	26.55555	0.6030612
"PRanto11"	"0.75"	"8"	26.04308	0.2576901
"PRanto11"	"0.75"	"9"	62.10659	0.03174818
"PRanto11"	"0.75"	"10"	40.99111	0.1622243
"PRanto11"	"0.75"	"11"	23.32683	0.6954244
"PRanto11"	"0.75"	"12"	26.2614	0.5247626
"PRanto11"	"0.75"	"13"	24.81957	0.4191588
"PRanto11"	"0.75"	"14"	27.11761	0.2291195
"PRanto11"	"0.75"	"15"	35.20168	0.1545391
"PRanto11"	"0.75"	"16"	72.78039	0.03724537
"PRanto11"	"0.75"	"17"	23.41935	0.4518772
"PRanto11"	"0.75"	"18"	38.67986	0.1580887
